السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الجوف,سكاكا,النخيل,محل,تجاري,34,0,0
2026,1,الجوف,طبرجل,الزهور,شقة,سكني,5,18000,60
2026,1,الجوف,سكاكا,الرحمانية,معرض تجاري,تجاري,8,0,0
2026,1,الجوف,دومة الجندل,الصفاة,دور,سكني,3,10600,55.33
2026,1,الجوف,طبرجل,الروابي,فيلا,سكني,3,19600,85.7
2026,1,الجوف,القريات,النفل,شقة,سكني,2,18500,76.66
2026,1,الجوف,سكاكا,الجوهرة,دور,سكني,3,16000,60.08
2026,1,الجوف,سكاكا,العزيزية,استديو,سكني,11,7575,203.35
2026,1,الجوف,سكاكا,السلام,دور,سكني,5,17850,92.7
2026,1,الجوف,طبرجل,النسيم,محل,تجاري,2,0,0
2026,1,الجوف,سكاكا,الصفاء,دور,سكني,2,17700,88.5
2026,1,الجوف,طبرجل,الخالدية,شقة,سكني,183,13778.65,99.66
2026,1,الجوف,طبرجل,الورود,فيلا,سكني,1,24000,85.71
2026,1,الجوف,طبرجل,الزيتون,محل,تجاري,6,0,0
2026,1,الجوف,دومة الجندل,أصفان,شقة,سكني,2,11900,101.3
2026,1,الجوف,سكاكا,الصالحية,شقة,سكني,104,12208.88,93.46
2026,1,الجوف,طبرجل,الورود,محل,تجاري,40,0,0
2026,1,الجوف,القريات,حصيدة,معرض تجاري,تجاري,1,0,0
2026,1,الجوف,القريات,الياسمين,استديو,سكني,2,6000,140
2026,1,الجوف,سكاكا,التلال,محل,تجاري,4,0,0
2026,1,الجوف,العيساوية,العزيزية,شقة,سكني,18,15920,93.69
2026,1,الجوف,القريات,الواحة,شقة,سكني,154,11806.38,94.59
2026,1,الجوف,دومة الجندل,السلام,محل,تجاري,3,0,0
2026,1,الجوف,سكاكا,الروابي,دور,سكني,1,36000,102.85
2026,1,الجوف,العيساوية,السليمانية,استديو,سكني,1,12000,100
2026,1,الجوف,سكاكا,الصالحية,محل,تجاري,8,0,0
2026,1,الجوف,سكاكا,الصفاء,محل,تجاري,25,0,0
2026,1,الجوف,طلعة عمار,طلعة عمار,شقة,سكني,4,18000,91.9
2026,1,الجوف,صوير,العزيزية,محل,تجاري,4,0,0
2026,1,الجوف,طبرجل,الصفاء,شقة,سكني,31,14613.79,102.25
2026,1,الجوف,سكاكا,سلطانة,دور,سكني,5,18000,96.6
2026,1,الجوف,الحديثة القديمة,الحديثة القديمة,محل,تجاري,19,0,0
2026,1,الجوف,زلوم,زلوم,شقة,سكني,33,10286.2,84.42
2026,1,الجوف,سكاكا,الطوير,دور,سكني,6,23040,118.27
2026,1,الجوف,القريات,العزيزية,دور,سكني,8,15895.75,84.42
2026,1,الجوف,دومة الجندل,النزهة,محل,تجاري,2,0,0
2026,1,الجوف,سكاكا,الربوة,دور,سكني,3,18000,113.33
2026,1,الجوف,سكاكا,الشفاء,دور,سكني,4,41000,220.54
2026,1,الجوف,دومة الجندل,العزيزية,دور,سكني,5,16000,58.89
2026,1,الجوف,سكاكا,الشروق,دور,سكني,1,12000,40
2026,1,الجوف,سكاكا,الزيتون,دور,سكني,2,18000,90
2026,1,الجوف,دومة الجندل,العزيزية,فيلا,سكني,1,18000,90
2026,1,الجوف,سكاكا,المعاقلة,دور,سكني,1,18000,51.42
2026,1,الجوف,طبرجل,حدرج,شقة,سكني,23,16527.27,110.23
2026,1,الجوف,سكاكا,الناصرية,استديو,سكني,45,8635.71,201.19
2026,1,الجوف,الناصفه,الناصفه,محل,تجاري,9,0,0
2026,1,الجوف,سكاكا,الفاروق,شقة,سكني,40,14945.16,109.76
2026,1,الجوف,القريات,الزيتون,شقة,سكني,19,13320,87.58
2026,1,الجوف,سكاكا,النهضة,دور,سكني,1,21600,92.67
2026,1,الجوف,سكاكا,الورود,محل,تجاري,3,0,0
2026,1,الجوف,سكاكا,الواحة,دور,سكني,3,15000,84.37
2026,1,الجوف,القريات,الرفاع,دور,سكني,8,13166.66,59.61
2026,1,الجوف,طبرجل,الربيع,محل,تجاري,13,0,0
2026,1,الجوف,القريات,الملك فهد,محل,تجاري,12,0,0
2026,1,الجوف,سكاكا,الورود,دور,سكني,2,22800,121.42
2026,1,الجوف,سكاكا,الزهراء,مكتب,تجاري,1,0,0
2026,1,الجوف,سكاكا,الصفاء,شقة,سكني,73,15708.19,114.97
2026,1,الجوف,سكاكا,النخيل,شقة,سكني,152,12616.49,101.56
2026,1,الجوف,اللويزه,اللويزه,استديو,سكني,1,9720,81
2026,1,الجوف,القريات,الياسمين,دور,سكني,5,23040,112.14
2026,1,الجوف,دومة الجندل,الغربي,محل,تجاري,3,0,0
2026,1,الجوف,طبرجل,الخالدية,معرض تجاري,تجاري,3,0,0
2026,1,الجوف,القريات,حصيدة,محل,تجاري,62,0,0
2026,1,الجوف,طبرجل,الخالدية,دور,سكني,1,16800,93.33
2026,1,الجوف,طبرجل,النسيم,شقة,سكني,27,15484,89.82
2026,1,الجوف,ميقوع,ميقوع,محل,تجاري,2,0,0
2026,1,الجوف,سكاكا,العزيزية,شقة,سكني,146,15334.92,124.91
2026,1,الجوف,القريات,الريحان,محل,تجاري,1,0,0
2026,1,الجوف,صوير,الشفاء,شقة,سكني,44,14597.29,113.05
2026,1,الجوف,القريات,العزيزية,محل,تجاري,260,0,0
2026,1,الجوف,سكاكا,الشلهوب,مكتب,تجاري,3,0,0
2026,1,الجوف,سكاكا,المعاقلة,فيلا,سكني,1,36000,72
2026,1,الجوف,طبرجل,الخزامى,شقة,سكني,13,16580,81.56
2026,1,الجوف,سكاكا,الشلهوب,استديو,سكني,1,4200,84
2026,1,الجوف,سكاكا,الصناعية,شقة,سكني,29,10300,90
2026,1,الجوف,سكاكا,التلال,دور,سكني,2,13200,62.3
2026,1,الجوف,سكاكا,الياقوت,شقة,سكني,1,18000,60
2026,1,الجوف,سكاكا,الشفاء,محل,تجاري,99,0,0
2026,1,الجوف,القريات,حصيدة,دور,سكني,15,12872.72,68.82
2026,1,الجوف,القريات,الخزامى,معرض تجاري,تجاري,2,0,0
2026,1,الجوف,سكاكا,الريان,دور,سكني,1,30000,119.94
