السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,المدينة المنورة,المدينة المنورة,بنى معاوية,استديو,سكني,15,9436.18,325.72
2026,1,المدينة المنورة,المدينة المنورة,حضوضاء,دور,سكني,5,20800,70.16
2026,1,المدينة المنورة,مهد الذهب,الورود,شقة,سكني,178,13666.98,112.73
2026,1,المدينة المنورة,ينبع,الفردوس,استديو,سكني,11,10100,230
2026,1,المدينة المنورة,السليمي,السليمي,شقة,سكني,1,18000,120
2026,1,المدينة المنورة,المدينة المنورة,قربان,محل,تجاري,196,0,0
2026,1,المدينة المنورة,مشوقه,مشوقه,شقة,سكني,1,18000,100
2026,1,المدينة المنورة,ينبع,الحدائق,محل,تجاري,73,0,0
2026,1,المدينة المنورة,المدينة المنورة,التلعة,محل,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,العريض,شقة,سكني,2384,19727.59,150.59
2026,1,المدينة المنورة,الحامديه,الحامديه,شقة,سكني,1,18000,60
2026,1,المدينة المنورة,المدينة المنورة,جشم,معرض تجاري,تجاري,3,0,0
2026,1,المدينة المنورة,المدينة المنورة,المصانع,محل,تجاري,60,0,0
2026,1,المدينة المنورة,ينبع,عين النوى,محل,تجاري,3,0,0
2026,1,المدينة المنورة,مهد الذهب,السامر,دور,سكني,1,10200,68
