السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الباحة,ليف الاعلى,الدرة,دور,سكني,1,24000,80
2026,1,الباحة,الرميضه,الرميضه,شقة,سكني,3,12000,110.52
2026,1,الباحة,بني حسن,الشلال,محل,تجاري,2,0,0
2026,1,الباحة,مهد عشره,مهد عشره,شقة,سكني,4,18500,95.69
2026,1,الباحة,حدبه القهيب المخطط,حدبه القهيب المخطط,شقة,سكني,26,12630,98.79
2026,1,الباحة,الباحة,الحسام,استديو,سكني,2,6600,138.66
2026,1,الباحة,الرخم,الرخم,شقة,سكني,2,11700,93
2026,1,الباحة,صدر رخام,صدر رخام,شقة,سكني,1,18000,100
2026,1,الباحة,بلجرشي,الناصرية,شقة,سكني,11,13755.55,124.49
2026,1,الباحة,قلوة,تهامة,محل,تجاري,11,0,0
2026,1,الباحة,بلجرشي,الزمرد,شقة,سكني,4,12750,134.37
2026,1,الباحة,الدشه,الدشه,شقة,سكني,1,18000,72
2026,1,الباحة,مشده,مشده,شقة,سكني,1,16500,110
