السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,حائل,القليب ( البنتان),قليب البنتان,شقة,سكني,2,12000,100.26
2026,1,حائل,فيضه اثقب,فيضة أثقب,محل,تجاري,1,0,0
2026,1,حائل,الشنان,الملك عبدالله,شقة,سكني,2,18000,167.14
2026,1,حائل,حائل,صلاح الدين,دور,سكني,3,19000,99.88
2026,1,حائل,حائل,المدائن,استديو,سكني,3,7200,198.33
2026,1,حائل,ضريغط,ضريغط,محل,تجاري,12,0,0
2026,1,حائل,الوسعه,الوسعة,شقة,سكني,3,18000,78.96
2026,1,حائل,مرحب,مرحب,محل,تجاري,1,0,0
2026,1,حائل,المضيح,المضيّح,شقة,سكني,8,18000,125
2026,1,حائل,العظيم,العظيم,شقة,سكني,2,11500,62.24
2026,1,حائل,ثرل,ثرل,شقة,سكني,6,16416.66,130.21
2026,1,حائل,حائل,مغيضة,شقة,سكني,11,14600,146.09
2026,1,حائل,تربة,حي ج,شقة,سكني,2,15000,81.36
2026,1,حائل,حائل,المطار,مكتب,تجاري,1,0,0
2026,1,حائل,حائل,النقرة,دوبلاكس,سكني,9,27088.88,95.01
2026,1,حائل,حائل,الملك عبدالله,محل,تجاري,26,0,0
2026,1,حائل,اسبطر,اسبطر,محل,تجاري,6,0,0
2026,1,حائل,الغمياء,الغمياء,شقة,سكني,1,10000,83.33
2026,1,حائل,حائل,الودي,معرض تجاري,تجاري,3,0,0
2026,1,حائل,سميراء,المملكة,محل,تجاري,14,0,0
2026,1,حائل,حائل,برزان,معرض تجاري,تجاري,1,0,0
2026,1,حائل,عثمر   المخطط,عثمر ,محل,تجاري,3,0,0
2026,1,حائل,سميراء,السلام,شقة,سكني,2,13000,123.33
2026,1,حائل,حائل,الخزامى,دوبلاكس,سكني,1,20000,44.64
2026,1,حائل,تربة,الثريا,محل,تجاري,2,0,0
2026,1,حائل,عيال عبيد- الحارة الثانية ,عيال عبيد- الحارة الثانية ,شقة,سكني,1,18000,100
2026,1,حائل,حائل,مغيضة,معرض تجاري,تجاري,4,0,0
2026,1,حائل,حائل,درة مشار,فيلا,سكني,1,36000,117.53
2026,1,حائل,الجابرية,الجابرية,شقة,سكني,1,17500,116.66
2026,1,حائل,حائل,المطار,شقة,سكني,129,13538.92,102.72
2026,1,حائل,حائل,الطريفي,شقة,سكني,22,15629.41,102.49
2026,1,حائل,المسلسل,المسلسل,شقة,سكني,1,18000,90
2026,1,حائل,القاعد,القاعد,مكتب,تجاري,1,0,0
2026,1,حائل,حائل,الوادي,شقة,سكني,299,15683.06,116.43
2026,1,حائل,حائل,المحطة,استديو,سكني,6,6300,130.83
2026,1,حائل,حائل,الشفاء,استديو,سكني,9,14050,168.25
2026,1,حائل,حائل,البادية,شقة,سكني,79,13792.53,111.33
2026,1,حائل,تربة,الروضة,شقة,سكني,5,14100,113.85
2026,1,حائل,حائل,الجامعيين,مكتب,تجاري,1,0,0
2026,1,حائل,السحل,السحل,محل,تجاري,1,0,0
2026,1,حائل,بقعاء,مخطط الظهيره,فيلا,سكني,1,18000,20
2026,1,حائل,الشعلانيه,الشعلانية,دور,سكني,1,8000,53.33
2026,1,حائل,حائل,النقرة,فيلا,سكني,31,29500,94.68
2026,1,حائل,حائل,السويفلة,استديو,سكني,9,12960,120.8
2026,1,حائل,القاعد,القاعد,دور,سكني,1,10000,50
2026,1,حائل,حائل,الجامعيين,دور,سكني,2,15000,52.44
2026,1,حائل,حائل,الخزامى,معرض تجاري,تجاري,2,0,0
2026,1,حائل,حائل,المكظم,دور,سكني,1,10000,50
2026,1,حائل,المزكا,المزكاء,شقة,سكني,2,12600,110.69
2026,1,حائل,تربة,السلام,شقة,سكني,8,13050,85.41
2026,1,حائل,حائل,الورود,شقة,سكني,79,15695,112.57
2026,1,حائل,حائل,شراف,دور,سكني,2,9000,36
2026,1,حائل,حائل,شرق الصناعية,شقة,سكني,6,16100,115.43
2026,1,حائل,حائل,الزبارة,محل,تجاري,86,0,0
2026,1,حائل,بقعاء,مخطط الظهيره,دور,سكني,4,10000,48.36
2026,1,حائل,حائل,الخزامى,مكتب,تجاري,1,0,0
2026,1,حائل,حائل,النعام,محل,تجاري,1,0,0
2026,1,حائل,حائل,الوادي,دور,سكني,66,20327.92,75.54
2026,1,حائل,فيد,فيد,دور,سكني,1,21600,168.59
2026,1,حائل,حائل,الورود,استديو,سكني,6,10960,191.27
2026,1,حائل,السليمي,العدل,دور,سكني,2,14333,80.83
2026,1,حائل,حائل,الزهراء,فيلا,سكني,2,16800,32
2026,1,حائل,حائل,لبدة,شقة,سكني,96,11203.7,92.42
2026,1,حائل,حائل,المدائن,شقة,سكني,143,15848.83,109.53
2026,1,حائل,حائل,المدائن,محل,تجاري,66,0,0
2026,1,حائل,الشنان,الحمراء,محل,تجاري,7,0,0
2026,1,حائل,حائل,التلفزيون,شقة,سكني,50,15390.28,95.79
2026,1,حائل,انبوان,انبوان,شقة,سكني,6,17500,180
2026,1,حائل,حائل,قفار,محل,تجاري,21,0,0
2026,1,حائل,حائل,الخزامى,محل,تجاري,85,0,0
2026,1,حائل,النحيتيه,النحيتية,شقة,سكني,2,16500,94.64
2026,1,حائل,القاعد,القاعد,استديو,سكني,1,14400,192
2026,1,حائل,حائل,الياسمين,شقة,سكني,185,18044.3,120.93
2026,1,حائل,الأجفر,حى البلد,شقة,سكني,3,24000,153.38
2026,1,حائل,حائل,أجا,استديو,سكني,34,17850,719.14
2026,1,حائل,حائل,الشفاء,معرض تجاري,تجاري,4,0,0
2026,1,حائل,حائل,السويفلة,دور,سكني,5,25110,94.95
2026,1,حائل,حائل,مريفق,شقة,سكني,13,15791.66,125.46
2026,1,حائل,حائل,السلام,استديو,سكني,4,15200,423.74
2026,1,حائل,الحائط,البستان,محل,تجاري,1,0,0
2026,1,حائل,بدايع ابضه,بدائع أبضة,شقة,سكني,1,18000,94.73
2026,1,حائل,مخطط ام القلبان,مخطط  زراعي رقم ( 115),محل,تجاري,1,0,0
2026,1,حائل,الشنان,الازدهار,شقة,سكني,16,13772.72,102.44
2026,1,حائل,حائل,لبدة,فيلا,سكني,3,18666.66,51.4
2026,1,حائل,حائل,البحيرة,شقة,سكني,28,17354.54,130.15
2026,1,حائل,حائل,شراف,استديو,سكني,2,18500,216.66
2026,1,حائل,بقعاء,الوسطى,فيلا,سكني,2,11200,28.08
2026,1,حائل,الحائط,الربوة,محل,تجاري,2,0,0
2026,1,حائل,رك,رك,شقة,سكني,2,14000,69.33
2026,1,حائل,حائل,النفل,دور,سكني,24,28933.33,99.96
2026,1,حائل,الشنان,الورود,محل,تجاري,1,0,0
2026,1,حائل,الحميمه,الحميمة,شقة,سكني,1,18000,60
2026,1,حائل,تربة,الدهناء,شقة,سكني,5,16075,157.18
2026,1,حائل,حائل,النقرة,دور,سكني,44,18600.58,87.16
2026,1,حائل,فيضه اثقب,فيضة أثقب,شقة,سكني,5,18000,127.94
2026,1,حائل,حائل,المصيف,محل,تجاري,41,0,0
2026,1,حائل,بقعاء,بقعاء القديمة,دور,سكني,6,10866.66,60.53
2026,1,حائل,بقعاء,حي ج4,شقة,سكني,3,11866.66,108
2026,1,حائل,حائل,المنتزة الغربي,محل,تجاري,49,0,0
2026,1,حائل,الشيحيه,الشيحيّة,محل,تجاري,8,0,0
2026,1,حائل,جبة,الأول,شقة,سكني,10,15177.77,85.19
2026,1,حائل,بقعاء,حي ج16,شقة,سكني,6,12600,82
2026,1,حائل,مخطط محمد الحبيب الزراعي,مخطط رقم(1018),شقة,سكني,1,18000,60
2026,1,حائل,الصخنه,الصخنة,شقة,سكني,1,18000,90
2026,1,حائل,حائل,المطار,استديو,سكني,9,9675,355.98
2026,1,حائل,حائل,شراف,مكتب,تجاري,1,0,0
2026,1,حائل,البعايث,البعايث,شقة,سكني,1,18000,60
2026,1,حائل,سميراء,النهضة,شقة,سكني,2,13200,85.64
2026,1,حائل,حائل,غرناطة,شقة,سكني,68,15982.4,113.17
2026,1,حائل,الباحه,الباحة,شقة,سكني,1,18010,135.92
2026,1,حائل,بقعاء,حي ج4,دور,سكني,1,10000,50
2026,1,حائل,بقعاء,الوسطى,دوبلاكس,سكني,1,15000,75
2026,1,حائل,حائل,المنتزة الشرقي,استديو,سكني,9,9200,159.66
2026,1,حائل,ضبيعه,ضبيعة,شقة,سكني,22,15400,98.08
2026,1,حائل,رديفه الاجفر,رديفة الأجفر,شقة,سكني,1,18000,100
2026,1,حائل,حائل,شراف,محل,تجاري,12,0,0
2026,1,حائل,حائل,النقرة,مكتب,تجاري,10,0,0
2026,1,حائل,وسيطاء البدع,وسيطاء البدع,محل,تجاري,2,0,0
2026,1,حائل,حائل,المنتزة رالشمالي,استديو,سكني,3,9500,115
2026,1,حائل,قسمه بن فضلون,قسمة بن فضلون,شقة,سكني,1,12000,93.66
2026,1,حائل,حائل,ضاحية الملك فهد,دور,سكني,15,21000,77.18
2026,1,حائل,العجاجة,العجاجة,شقة,سكني,5,17400,107.41
2026,1,حائل,تربة,العروبة,شقة,سكني,3,12000,120
2026,1,حائل,الفرحانيه,الفرحانية,محل,تجاري,1,0,0
2026,1,حائل,حائل,إشبيليا,محل,تجاري,11,0,0
2026,1,حائل,الوهيبيه,الوهيبية,شقة,سكني,1,5000,33.33
2026,1,حائل,تربة,فوار,شقة,سكني,6,15316.66,112.85
2026,1,حائل,حائل,الوسيطاء,فيلا,سكني,14,30750,89.11
2026,1,حائل,بقعاء,مخطط الحفل,شقة,سكني,5,13120,115.2
2026,1,حائل,حائل,السمراء,محل,تجاري,54,0,0
2026,1,حائل,الشغوة,الشغوة,محل,تجاري,1,0,0
2026,1,حائل,الخفيج,الخفيج,شقة,سكني,4,16750,82.08
2026,1,حائل,تربة,الإسكان,شقة,سكني,4,14800,96.34
2026,1,حائل,الخفج,الخفج,شقة,سكني,1,18010,100.05
2026,1,حائل,ضريغط,ضريغط,شقة,سكني,17,14071.42,102.94
2026,1,حائل,سميراء,المملكة,شقة,سكني,19,10578.57,70.09
2026,1,حائل,عثمر   المخطط,عثمر ,شقة,سكني,13,15700,106.62
2026,1,حائل,حائل,قرطبة,شقة,سكني,31,15767.27,110.88
2026,1,حائل,ام  زريبه الشرقيه والغربيه,أم زريبة الشرقية والغربية,شقة,سكني,1,18000,180
2026,1,حائل,الحليفه السفلى,الحليفة السفلى,دور,سكني,2,15000,62.5
2026,1,حائل,الناصريه,الناصرية,محل,تجاري,8,0,0
2026,1,حائل,الغزالة - الغزاله,شمال الغزالة,محل,تجاري,2,0,0
2026,1,حائل,العرين,العرين,شقة,سكني,1,9600,32
2026,1,حائل,المياه,شعيبة الميّاه,شقة,سكني,1,6000,40
2026,1,حائل,ضرغط,ضرغط,دور,سكني,3,20000,82
2026,1,حائل,بدع بن حويط,بدع بن حويط,شقة,سكني,7,14585,123.55
2026,1,حائل,الشعلانيه,الشعلانية,محل,تجاري,1,0,0
2026,1,حائل,الرخيصيه,الرخيصية,شقة,سكني,1,18000,180
2026,1,حائل,تربة,الدهناء,محل,تجاري,7,0,0
2026,1,حائل,بقعاء,حي ج2,دور,سكني,3,11666.66,49.71
2026,1,حائل,بقعاء,حي ج2,محل,تجاري,4,0,0
2026,1,حائل,حائل,الشفاء,فيلا,سكني,13,34860,93.12
2026,1,حائل,جبة,الرابع,محل,تجاري,5,0,0
2026,1,حائل,حائل,شراف,شقة,سكني,55,12874.28,98.43
2026,1,حائل,حائل,قرية نقبين,شقة,سكني,4,11400,143.35
2026,1,حائل,حائل,الوادي,معرض تجاري,تجاري,1,0,0
2026,1,حائل,مرحب,مرحب,شقة,سكني,1,18000,180
2026,1,حائل,بقعاء,حي ج9,شقة,سكني,2,18000,180
2026,1,حائل,حائل,قفار,دوبلاكس,سكني,1,12000,42.85
2026,1,حائل,حائل,المحطة,محل,تجاري,187,0,0
2026,1,حائل,المجيصه,المجيصة,شقة,سكني,7,17142.85,127.76
2026,1,حائل,الداره,الدارة,دور,سكني,1,7200,36
2026,1,حائل,الأجفر,حى صلاح الدين,دور,سكني,2,6000,30
2026,1,حائل,حائل,التلفزيون,فيلا,سكني,1,20000,100
2026,1,حائل,حائل,الزهراء,محل,تجاري,25,0,0
2026,1,حائل,الأجفر,حى الوسيطاء,محل,تجاري,8,0,0
2026,1,حائل,حائل,المصيف,دور,سكني,24,21450,95.21
2026,1,حائل,الحائط,الريان,محل,تجاري,1,0,0
2026,1,حائل,حائل,النعام,دور,سكني,2,14000,58.33
2026,1,حائل,حائل,التلفزيون,دور,سكني,3,17333.33,87.69
2026,1,حائل,موقق,مخطط 380,محل,تجاري,1,0,0
2026,1,حائل,البدع,البدع,شقة,سكني,1,18000,100
2026,1,حائل,حائل,النفل,استديو,سكني,2,8700,118.46
2026,1,حائل,بقعاء,حي ج8,شقة,سكني,1,9600,64
2026,1,حائل,الفرحانيه,الفرحانية,شقة,سكني,2,18000,101.96
2026,1,حائل,الصنينا,الصنيناء,شقة,سكني,3,18000,128.08
2026,1,حائل,حائل,صلاح الدين الغربي,مكتب,تجاري,1,0,0
2026,1,حائل,الشملى,النخيل الغربي,محل,تجاري,13,0,0
2026,1,حائل,حائل,الخزامى,استديو,سكني,43,13668.75,222.42
2026,1,حائل,الشنان,الورود,شقة,سكني,7,13988.57,128.31
2026,1,حائل,الشملى,حفائر العهين,شقة,سكني,4,16000,96
2026,1,حائل,تربة,الشلال,شقة,سكني,1,6000,41.9
2026,1,حائل,تربة,البدع,شقة,سكني,2,18000,90
2026,1,حائل,تربة,المنتزة,شقة,سكني,3,11833.33,91.38
2026,1,حائل,حائل,البادية,استديو,سكني,3,5866.66,110.83
2026,1,حائل,السليمي,السمراء,شقة,سكني,6,13066.66,92.96
2026,1,حائل,القاعد,القاعد,فيلا,سكني,1,12000,80
2026,1,حائل,حائل,صبابة,شقة,سكني,73,16965.57,113.15
2026,1,حائل,الشملى,النهضة,شقة,سكني,1,18000,138.46
2026,1,حائل,تربة,الروضة,دور,سكني,1,8400,29.16
2026,1,حائل,حائل,السويفلة الجديد,دور,سكني,1,12000,93.66
2026,1,حائل,الصنينا,الصنيناء,محل,تجاري,1,0,0
2026,1,حائل,الرقب,الرقب,محل,تجاري,1,0,0
2026,1,حائل,حائل,سماح,استديو,سكني,1,4500,90
2026,1,حائل,مخطط بن سويلم,مخطط بن سويلم,شقة,سكني,1,18000,60
2026,1,حائل,حائل,قرية نقبين,محل,تجاري,1,0,0
2026,1,حائل,حائل,المحطة,فيلا,سكني,4,15500,73.92
2026,1,حائل,الحيانية,الحيّانية,شقة,سكني,4,17125,130.76
2026,1,حائل,حائل,صلاح الدين,استديو,سكني,12,17920,322.4
2026,1,حائل,جبة,الثالث,محل,تجاري,1,0,0
2026,1,حائل,حائل,السفن,شقة,سكني,2,16000,100
2026,1,حائل,الأجفر,حى النخيل,محل,تجاري,2,0,0
2026,1,حائل,حائل,قرطبة,محل,تجاري,1,0,0
2026,1,حائل,حائل,السويفلة,محل,تجاري,17,0,0
2026,1,حائل,حائل,الطريفي,استديو,سكني,2,6000,150
2026,1,حائل,حائل,الرصف,معرض تجاري,تجاري,2,0,0
2026,1,حائل,حائل,السمراء,فيلا,سكني,3,13600,35.69
2026,1,حائل,حائل,المحطة,مكتب,تجاري,3,0,0
2026,1,حائل,حائل,البحيرة,محل,تجاري,29,0,0
2026,1,حائل,حائل,لبدة,محل,تجاري,14,0,0
2026,1,حائل,الشيحيه,الشيحيّة,شقة,سكني,9,12400,120
2026,1,حائل,حائل,مغيضة,محل,تجاري,14,0,0
2026,1,حائل,حائل,أجا,محل,تجاري,30,0,0
2026,1,حائل,حائل,اللقيطه,شقة,سكني,64,21100,173.06
2026,1,حائل,حائل,المنتزة رالشمالي,دور,سكني,18,16537.5,81.41
2026,1,حائل,جبة,الثامن,دور,سكني,2,9700,48.5
2026,1,حائل,حائل,الجامعيين,فيلا,سكني,6,21200,73.09
2026,1,حائل,حائل,الوادي,فيلا,سكني,18,26780,76.85
2026,1,حائل,الصهوه,الصهوة,شقة,سكني,1,16000,160
2026,1,حائل,الغزالة - الغزاله,وسط الغزالة,محل,تجاري,13,0,0
2026,1,حائل,حائل,الوسيطاء,دور,سكني,27,15856.52,82.31
2026,1,حائل,جبة,حي ج1,محل,تجاري,1,0,0
2026,1,حائل,حائل,قرية النيصية,استديو,سكني,12,16725,675.75
2026,1,حائل,حائل,درة مشار,محل,تجاري,1,0,0
2026,1,حائل,الشملى,الريان,محل,تجاري,1,0,0
2026,1,حائل,حائل,الزبارة,دور,سكني,23,14930,76.83
2026,1,حائل,بقعاء,بقعاء القديمة,فيلا,سكني,1,12000,46.15
2026,1,حائل,جبة,الثالث,دور,سكني,1,12000,30
2026,1,حائل,الفقي,الفقي,شقة,سكني,1,18000,60
2026,1,حائل,حائل,اللقيطه,دور,سكني,6,23900,98.93
2026,1,حائل,ام شعاري,ام شعاري,شقة,سكني,1,18000,180
2026,1,حائل,الشملى,الحفيرة الأوسط,محل,تجاري,1,0,0
2026,1,حائل,حائل,صلاح الدين الغربي,محل,تجاري,9,0,0
2026,1,حائل,جبة,الثامن,شقة,سكني,6,12291.66,91.55
2026,1,حائل,حائل,سماح,محل,تجاري,72,0,0
2026,1,حائل,حائل,المملكة,محل,تجاري,2,0,0
2026,1,حائل,حائل,الودي,شقة,سكني,70,14289.45,95.39
2026,1,حائل,الزبيره,الزبيرة,شقة,سكني,6,14880,110
2026,1,حائل,حمض,حمض,شقة,سكني,1,12000,80
2026,1,حائل,بئر الرفدى,بئر الرفدي,شقة,سكني,3,16833.33,87.3
2026,1,حائل,حائل,برزان,دور,سكني,1,18000,51.42
2026,1,حائل,ملحا,ملحاء,شقة,سكني,5,16800,96.4
2026,1,حائل,بدائع مراغان,بدائع مراغان,شقة,سكني,1,18000,150
2026,1,حائل,حائل,الودي,فيلا,سكني,7,25500,56.21
2026,1,حائل,حائل,الودي,استديو,سكني,1,14400,720
2026,1,حائل,حائل,أجا,فيلا,سكني,5,18250,74.55
2026,1,حائل,حائل,المطار,فيلا,سكني,13,50500,115.76
2026,1,حائل,حائل,العليا,محل,تجاري,2,0,0
2026,1,حائل,دليهان,دليهان,محل,تجاري,10,0,0
2026,1,حائل,حائل,عيرف,شقة,سكني,2,14500,72.5
2026,1,حائل,النحيتيه,النحيتية,محل,تجاري,2,0,0
2026,1,حائل,الشملى,النخيل الشرقي,محل,تجاري,11,0,0
2026,1,حائل,ريع البكر,ريع البكر,شقة,سكني,1,6000,85.71
2026,1,حائل,الخوير,الخوير,محل,تجاري,1,0,0
2026,1,حائل,بقعاء,مخطط صلاح الدين,دور,سكني,1,10800,54
2026,1,حائل,حائل,غرناطة,استديو,سكني,1,7800,111.42
2026,1,حائل,حائل,الودي,دور,سكني,22,17331.57,69.95
2026,1,حائل,الحائط,أبو سهيلات,شقة,سكني,8,15750,151.17
2026,1,حائل,حائل,نقرة قفار,دوبلاكس,سكني,1,16800,8.41
2026,1,حائل,تربة,النفود,شقة,سكني,6,8233.33,61.27
2026,1,حائل,حائل,غرب أجا,محل,تجاري,6,0,0
2026,1,حائل,حائل,غرناطة,فيلا,سكني,3,15200,56.47
2026,1,حائل,الجرباء,الجرباء,محل,تجاري,1,0,0
2026,1,حائل,زريب التيم,زريب التيم,شقة,سكني,2,10000,84.04
2026,1,حائل,حائل,الملك عبدالله,شقة,سكني,55,16310.81,106.57
2026,1,حائل,الداره,الدارة,محل,تجاري,1,0,0
2026,1,حائل,حائل,الوسيطاء,دوبلاكس,سكني,2,21166.5,120.83
2026,1,حائل,الحامريه,الحامرية,شقة,سكني,1,18000,113.92
2026,1,حائل,حائل,الرصف,شقة,سكني,168,15962.65,110.64
2026,1,حائل,جبة,الثاني,محل,تجاري,2,0,0
2026,1,حائل,الشنان,الازدهار,محل,تجاري,5,0,0
2026,1,حائل,الحائط,السلام,دور,سكني,4,13666.66,74.38
2026,1,حائل,حائل,غرناطة,دور,سكني,10,19800,87.12
2026,1,حائل,سناف التمياط,سناف التمياط,شقة,سكني,1,18000,60
2026,1,حائل,حائل,المدائن,فيلا,سكني,8,23485.71,63.21
2026,1,حائل,المهاش,المهاش,شقة,سكني,1,18000,100
2026,1,حائل,دليهان,دليهان,شقة,سكني,1,15000,98.68
2026,1,حائل,الكهفه,الكهفة,شقة,سكني,1,17000,113.33
2026,1,حائل,المشيطيه,المشيطية,شقة,سكني,1,18050,120.33
2026,1,حائل,بقعاء,حي ج16,محل,تجاري,1,0,0
2026,1,حائل,الحائط,السلام,شقة,سكني,121,15391.58,128.17
2026,1,حائل,حائل,مريفق,فيلا,سكني,1,12000,30
2026,1,حائل,حائل,المنطقة الصناعية,محل,تجاري,15,0,0
2026,1,حائل,حائل,نقرة قفار,استديو,سكني,16,11569.23,155.92
2026,1,حائل,الشنان,الصناعية,محل,تجاري,1,0,0
2026,1,حائل,الغزالة - الروضه,الروضة,شقة,سكني,8,13714.28,113.98
2026,1,حائل,حائل,قرية الجثامية,مكتب,تجاري,1,0,0
2026,1,حائل,موقق - السعده,السعدة,شقة,سكني,1,18000,100
2026,1,حائل,حائل,النقرة,استديو,سكني,18,15538.46,338.48
2026,1,حائل,حائل,الزهراء,دور,سكني,13,19040,86.43
2026,1,حائل,بقعاء,حي ج7,دور,سكني,1,18000,45
2026,1,حائل,حائل,قرية اجا,شقة,سكني,53,21609.52,155.62
2026,1,حائل,صفيط,صفيط,شقة,سكني,9,15175,107.57
2026,1,حائل,منيفة القاعد,منيفة القاعد,شقة,سكني,35,13900,104.47
2026,1,حائل,الحائط,الصناعية,شقة,سكني,2,18000,150
2026,1,حائل,الخطه,الخطة,شقة,سكني,19,17175,131.97
2026,1,حائل,حائل,المنتزة رالشمالي,شقة,سكني,87,16497.53,121.05
2026,1,حائل,حائل,صلاح الدين الغربي,شقة,سكني,61,16776,131.64
2026,1,حائل,حائل,الودي,دوبلاكس,سكني,1,24000,73.84
2026,1,حائل,الشنان,العليا,محل,تجاري,10,0,0
2026,1,حائل,تربة,صلاح الدين,شقة,سكني,7,14057.14,137.14
2026,1,حائل,عقله بن طواله,عقلة بن طواله,محل,تجاري,1,0,0
2026,1,حائل,حائل,صلاح الدين,محل,تجاري,11,0,0
2026,1,حائل,البرقه,البرقة,شقة,سكني,5,16600,98.22
2026,1,حائل,حائل,صبابة,فيلا,سكني,4,20333.33,69.83
2026,1,حائل,الجفر,الجفر,شقة,سكني,1,12000,120
2026,1,حائل,حائل,إشبيليا,دور,سكني,4,22500,119.04
2026,1,حائل,حائل,الزبارة,استديو,سكني,4,7100,128.09
2026,1,حائل,الحائط,السلام,محل,تجاري,45,0,0
2026,1,حائل,حائل,الياسمين,دور,سكني,14,26140,131.9
2026,1,حائل,حائل,الطريفي,دور,سكني,4,15375,93.61
2026,1,حائل,جبة,الثالث,شقة,سكني,2,13200,86
2026,1,حائل,تربة,زرود,محل,تجاري,1,0,0
2026,1,حائل,الغزالة - الغزاله,الصناعية,شقة,سكني,16,14000,108.15
2026,1,حائل,العاذرية,العاذرية,شقة,سكني,1,12000,59.11
2026,1,حائل,مزارع الحدبه,الحدبة,شقة,سكني,1,18000,60
2026,1,حائل,عمائر المرير,عمائر المرير,شقة,سكني,7,17142.85,85
2026,1,حائل,حائل,المنتزة الشرقي,دور,سكني,17,19825,105.61
2026,1,حائل,طابه,طابه,فيلا,سكني,1,15600,39
2026,1,حائل,قاع حجلاء,قاع حجلاء,شقة,سكني,4,18000,80.27
2026,1,حائل,الناصريه,الناصرية,شقة,سكني,3,11666.66,113.33
2026,1,حائل,حائل,العزيزية,فيلا,سكني,10,20577.77,66.13
2026,1,حائل,حائل,المدينة الاقتصادية,محل,تجاري,3,0,0
2026,1,حائل,الكرشافة ,الكرشافة ,شقة,سكني,1,18000,60
2026,1,حائل,حائل,المجد,شقة,سكني,15,14886.66,108.19
2026,1,حائل,حائل,الوسيطاء,مكتب,تجاري,1,0,0
2026,1,حائل,القاعد,القاعد,شقة,سكني,15,15257.14,109.19
2026,1,حائل,الشنان,الصالحية,شقة,سكني,8,15525,123.4
2026,1,حائل,بويب الشقه,بويب الشقة,شقة,سكني,4,18000,173.82
2026,1,حائل,القصيفان    القصيفه,القصيفة و قصيفان,شقة,سكني,2,18000,75
2026,1,حائل,النعى,النعي,استديو,سكني,1,4800,106.66
2026,1,حائل,الارشاويه,الإرشاوية,محل,تجاري,3,0,0
2026,1,حائل,حائل,قرية الجثامية,شقة,سكني,6,14400,88.64
2026,1,حائل,حائل,البحيرة,دور,سكني,1,16800,93.33
2026,1,حائل,الأجفر,حى السلام,شقة,سكني,6,16080,116.53
2026,1,حائل,حائل,الجامعة,شقة,سكني,8,20942.85,174.89
2026,1,حائل,اسبطر,اسبطر,شقة,سكني,21,15989.47,105.76
2026,1,حائل,الوسعه,الوسعة,محل,تجاري,2,0,0
2026,1,حائل,حائل,المزعبر,استديو,سكني,1,19200,240
2026,1,حائل,روضه العبد,روضة العبد,شقة,سكني,4,12200,70.27
2026,1,حائل,حائل,صلاح الدين,شقة,سكني,31,15747.68,108.59
2026,1,حائل,حائل,السلام,محل,تجاري,14,0,0
2026,1,حائل,حائل,المزعبر,محل,تجاري,43,0,0
2026,1,حائل,حائل,السلام,فيلا,سكني,2,19200,80.84
2026,1,حائل,بقعاء,مخطط الظهيره,دوبلاكس,سكني,1,14400,36
2026,1,حائل,تربة,الشعلة,دور,سكني,2,8400,65.52
2026,1,حائل,حائل,صلاح الدين,فيلا,سكني,4,37666.66,227.67
2026,1,حائل,الحمادية,ام القلبان,محل,تجاري,1,0,0
2026,1,حائل,حائل,المنتزة رالشمالي,فيلا,سكني,1,18000,36
2026,1,حائل,حائل,العزيزية,محل,تجاري,109,0,0
2026,1,حائل,بدائع قني,بدائع قني,شقة,سكني,1,18000,140.49
2026,1,حائل,قصيريات,قصيريات,شقة,سكني,3,15033.33,95.22
2026,1,حائل,بقعاء,حي ج12,محل,تجاري,1,0,0
2026,1,حائل,بقعاء,مخطط بقعاء الشرقية,محل,تجاري,1,0,0
2026,1,حائل,حائل,التلفزيون,دوبلاكس,سكني,3,20333.33,64.16
2026,1,حائل,الحليفه السفلى,الحليفة السفلى,محل,تجاري,22,0,0
2026,1,حائل,حائل,درة مشار,شقة,سكني,19,16894.11,125.07
2026,1,حائل,حائل,صبابة,مكتب,تجاري,1,0,0
2026,1,حائل,السليمي,العدل,شقة,سكني,20,12307.33,93.54
2026,1,حائل,حائل,المملكة,فيلا,سكني,2,26000,86.66
2026,1,حائل,حائل,المصيف,فيلا,سكني,7,20620,74.3
2026,1,حائل,الشملى,الحفيرة الغربي,محل,تجاري,1,0,0
2026,1,حائل,حائل,الجامعيين,معرض تجاري,تجاري,3,0,0
2026,1,حائل,تربة,الخزان,شقة,سكني,2,10800,92
2026,1,حائل,العيثمه,العيثمة,شقة,سكني,1,18000,180
2026,1,حائل,تربة,السلام,محل,تجاري,6,0,0
2026,1,حائل,الشملى,النخيل الغربي,دور,سكني,3,16400,76.44
2026,1,حائل,الداره,الدارة,شقة,سكني,1,18000,60
2026,1,حائل,النابيه,النابية,شقة,سكني,1,18000,180
2026,1,حائل,الحائط,السلام,معرض تجاري,تجاري,1,0,0
2026,1,حائل,الشملى,الجامعة الغربي,شقة,سكني,1,11000,55
2026,1,حائل,بقعاء,حي ج3,فيلا,سكني,1,18600,53.14
2026,1,حائل,سميراء - وسيط,وسيط,شقة,سكني,1,18000,90
2026,1,حائل,الخوير,الخوير,فيلا,سكني,1,17500,14.58
2026,1,حائل,بقعاء,حي ج15,شقة,سكني,1,6000,40
2026,1,حائل,بقعاء,بقعاء القديمة,شقة,سكني,76,8591.25,67.97
