السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,تبوك,بئر بن هرماس,البلدة القديمة,شقة,سكني,27,16557.4,98.12
2026,1,تبوك,تبوك,الفيصلية الشمالية,استديو,سكني,40,8788.23,227.75
2026,1,تبوك,تبوك,الحمراء,شقة,سكني,460,17726.39,139.05
2026,1,تبوك,تيماء,الحى التجارى,شقة,سكني,7,14542.85,117.34
2026,1,تبوك,ضباء,المروج,شقة,سكني,97,28440.74,187.16
2026,1,تبوك,نابع داما,نابع داما,شقة,سكني,1,18000,90
2026,1,تبوك,ضباء,الضاحية,دور,سكني,9,28000,87.85
2026,1,تبوك,تبوك,الورود,دور,سكني,19,23152.5,107.28
2026,1,تبوك,تبوك,القادسية الاول,محل,تجاري,78,0,0
2026,1,تبوك,تبوك,الحزم,دور,سكني,1,24000,82.75
2026,1,تبوك,ضباء,المروج,محل,تجاري,11,0,0
2026,1,تبوك,تبوك,الروضة,دور,سكني,31,23100,116.68
2026,1,تبوك,أملج,الدقم,شقة,سكني,52,27692.3,213.35
2026,1,تبوك,تبوك,البوادي,دور,سكني,6,33000,103.75
2026,1,تبوك,تبوك,البوادي,فيلا,سكني,6,28400,127.68
2026,1,تبوك,تيماء,الشفاء,محل,تجاري,25,0,0
2026,1,تبوك,خرباء,خرباء,شقة,سكني,2,16500,55
2026,1,تبوك,ضباء,الصفر,شقة,سكني,9,15862.5,97.36
2026,1,تبوك,تبوك,غرب الخالدية,شقة,سكني,88,14870.11,112.85
2026,1,تبوك,أملج,المرجان,شقة,سكني,13,15750,98.56
2026,1,تبوك,تيماء,الخبراء,محل,تجاري,1,0,0
2026,1,تبوك,تيماء,الرحمانية,محل,تجاري,5,0,0
2026,1,تبوك,تبوك,الفلاح,شقة,سكني,1,18000,90
2026,1,تبوك,تيماء,هداج,شقة,سكني,6,12000,78.24
2026,1,تبوك,مشاش حماطه,مشاش حماطه,شقة,سكني,1,18000,180
2026,1,تبوك,تبوك,واحة الشمال,شقة,سكني,16,20508.33,131.9
2026,1,تبوك,دمج,دمج,محل,تجاري,4,0,0
2026,1,تبوك,تبوك,الياسمين,شقة,سكني,29,17705.26,106.08
2026,1,تبوك,بداء,بداء,محل,تجاري,15,0,0
2026,1,تبوك,الخنتقى,الخنتقى,شقة,سكني,1,18000,90
2026,1,تبوك,فم شثاث,فم شثاث,شقة,سكني,1,14000,140
2026,1,تبوك,البدع - البدع,المروج,شقة,سكني,13,22000,106.66
2026,1,تبوك,تبوك,سلطانة,محل,تجاري,185,0,0
2026,1,تبوك,تبوك,طيبة,محل,تجاري,11,0,0
2026,1,تبوك,تبوك,القادسية الثانى,شقة,سكني,376,16546.66,122.97
2026,1,تبوك,تبوك - البدع,البدع,شقة,سكني,2,30000,151.97
2026,1,تبوك,أملج,الدقم,دور,سكني,6,198333.33,813.37
2026,1,تبوك,أملج,الحرة,محل,تجاري,5,0,0
2026,1,تبوك,البدع - البدع,الزهور,شقة,سكني,61,20777.27,151.83
2026,1,تبوك,أملج,حي ج17,شقة,سكني,1,18000,130.92
2026,1,تبوك,الوجه,الخالدية,شقة,سكني,42,16900,116.7
2026,1,تبوك,الرمضه,الرمضه,شقة,سكني,1,18000,90
2026,1,تبوك,تيماء,الروضة,شقة,سكني,46,10692.3,86.52
2026,1,تبوك,البدع - البدع,الديرة القديمة,معرض تجاري,تجاري,1,0,0
2026,1,تبوك,ضباء,البلد,معرض تجاري,تجاري,1,0,0
2026,1,تبوك,تبوك,التعاون,محل,تجاري,27,0,0
2026,1,تبوك,تبوك,الراجحي,شقة,سكني,169,17250.08,137.68
2026,1,تبوك,أملج,الدقم,محل,تجاري,3,0,0
2026,1,تبوك,الوجه,الربوة,دور,سكني,13,120000,493.5
2026,1,تبوك,الوجه,النهضة,معرض تجاري,تجاري,1,0,0
2026,1,تبوك,الوجه,النهضة,استديو,سكني,13,28800,993.1
2026,1,تبوك,تبوك,سلطانة,معرض تجاري,تجاري,4,0,0
2026,1,تبوك,أملج,الشفا,محل,تجاري,5,0,0
