المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الرياض,الرياض,عقود,2026/04/01,"18,210,768"
 الرياض,الرياض,أوراق تجارية,2026/04/01,"18,213,465"
 الرياض,الرياض,أوراق تجارية,2026/04/01,"18,209,009"
 الرياض,الرياض,احكام و قرارات,2026/04/01,"18,212,047"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/01,"18,214,115"
 مكة المكرمه,جده,احكام و قرارات,2026/04/01,"18,213,788"
 مكة المكرمه,جده,احكام و قرارات,2026/04/01,"18,214,095"
 مكة المكرمه,جده,احكام و قرارات,2026/04/01,"18,210,278"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/01,"18,207,799"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/01,"18,207,800"
 القصيم,بريده,احكام و قرارات,2026/04/01,"18,210,472"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,213,437"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,213,438"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,213,439"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,213,435"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,213,679"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,849"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,848"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,846"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,845"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,844"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,843"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,842"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,841"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,852"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,851"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,660"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,850"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,213,436"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,206,661"
 الشرقية,الدمام,إخلاء,2026/04/01,"18,212,518"
 الشرقية,الدمام,احكام و قرارات,2026/04/01,"18,213,681"
 الشرقية,الدمام,إخلاء,2026/04/01,"18,213,767"
 عسير,ابها,عقود,2026/04/01,"18,212,371"
 تبوك,تبوك,أوراق تجارية,2026/04/01,"18,212,792"
 تبوك,تبوك,أوراق تجارية,2026/04/01,"18,212,657"
 تبوك,تبوك,أوراق تجارية,2026/04/01,"18,212,719"
 جازان,جيزان,أوراق تجارية,2026/04/01,"18,208,725"
 الرياض,الرياض,عقود,2026/04/02,"18,223,431"
 الرياض,الرياض,أوراق تجارية,2026/04/02,"18,222,052"
 الرياض,الرياض,أوراق تجارية,2026/04/02,"18,216,528"
 الرياض,الرياض,أوراق تجارية,2026/04/02,"18,222,053"
 الرياض,الرياض,أوراق تجارية,2026/04/02,"18,220,405"
 مكة المكرمه,جده,أوراق تجارية,2026/04/02,"18,216,762"
 الشرقية,الدمام,إخلاء,2026/04/02,"18,221,720"
 الشرقية,الدمام,إخلاء,2026/04/02,"18,222,681"
 الشرقية,حفر الباطن,احكام و قرارات,2026/04/02,"18,222,584"
 الشرقية,حفر الباطن,احكام و قرارات,2026/04/02,"18,222,585"
 عسير,ابها,احكام و قرارات,2026/04/02,"18,222,333"
 حائل,حائل,أوراق تجارية,2026/04/02,"18,222,992"
 حائل,حائل,احكام و قرارات,2026/04/02,"18,220,546"
 حائل,حائل,أوراق تجارية,2026/04/02,"18,222,913"
 حائل,حائل,احكام و قرارات,2026/04/02,"18,220,601"
 حائل,حائل,احكام و قرارات,2026/04/02,"18,220,547"
 جازان,جيزان,أوراق تجارية إلكترونية,2026/04/02,"18,220,552"
 الرياض,الرياض,أوراق تجارية,2026/04/03,"18,230,404"
 الرياض,الرياض,عقود,2026/04/03,"18,230,398"
 الرياض,الرياض,احكام و قرارات,2026/04/04,"18,232,849"
 الرياض,الرياض,إخلاء,2026/04/05,"18,248,454"
 الرياض,الرياض,إخلاء,2026/04/05,"18,240,281"
 الرياض,الرياض,إخلاء,2026/04/05,"18,240,283"
 الرياض,الرياض,أوراق تجارية,2026/04/05,"18,250,118"
 الرياض,الرياض,أوراق تجارية,2026/04/05,"18,251,566"
 الرياض,الرياض,أوراق تجارية,2026/04/05,"18,251,560"
 الرياض,الرياض,عقود,2026/04/05,"18,240,590"
 الرياض,الرياض,إخلاء,2026/04/05,"18,240,282"
 الرياض,الرياض,احكام و قرارات,2026/04/05,"18,247,617"
 الرياض,الرياض,احكام و قرارات,2026/04/05,"18,247,616"
 الرياض,الرياض,احكام و قرارات,2026/04/05,"18,247,615"
 الرياض,الرياض,احكام و قرارات,2026/04/05,"18,247,614"
 الرياض,الرياض,عام,2026/04/05,"18,240,046"
 الرياض,الرياض,احكام و قرارات,2026/04/05,"18,248,812"
 الرياض,الرياض,أوراق تجارية,2026/04/05,"18,249,055"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/05,"18,249,258"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/05,"18,249,259"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/05,"18,249,257"
 مكة المكرمه,جده,احكام و قرارات,2026/04/05,"18,249,301"
 مكة المكرمه,جده,احكام و قرارات,2026/04/05,"18,249,302"
 مكة المكرمه,جده,احكام و قرارات,2026/04/05,"18,249,303"
 مكة المكرمه,جده,احكام و قرارات,2026/04/05,"18,249,304"
 مكة المكرمه,جده,احكام و قرارات,2026/04/05,"18,249,300"
 مكة المكرمه,جده,احكام و قرارات,2026/04/05,"18,246,769"
 مكة المكرمه,جده,احكام و قرارات,2026/04/05,"18,250,233"
 مكة المكرمه,جده,احكام و قرارات,2026/04/05,"18,250,234"
 مكة المكرمه,جده,احكام و قرارات,2026/04/05,"18,250,235"
 مكة المكرمه,جده,احكام و قرارات,2026/04/05,"18,250,236"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2026/04/05,"18,250,683"
 المدينة المنوره,المدينة المنورة,عقود,2026/04/05,"18,246,894"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/05,"18,242,242"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/05,"18,249,803"
 القصيم,بريده,احكام و قرارات,2026/04/05,"18,250,140"
 القصيم,بريده,احكام و قرارات,2026/04/05,"18,247,624"
 القصيم,بريده,أوراق تجارية,2026/04/05,"18,248,708"
 القصيم,بريده,أوراق تجارية,2026/04/05,"18,239,523"
 الشرقية,الدمام,أوراق تجارية,2026/04/05,"18,248,276"
 الشرقية,الدمام,إخلاء,2026/04/05,"18,248,225"
 الشرقية,الدمام,إخلاء,2026/04/05,"18,242,028"
 الشرقية,الدمام,عقود,2026/04/05,"18,251,058"
 الشرقية,حفر الباطن,عقود,2026/04/05,"18,251,785"
 حائل,حائل,عقود,2026/04/05,"18,246,101"
 حائل,حائل,أوراق تجارية,2026/04/05,"18,240,606"
 جازان,جيزان,احكام و قرارات,2026/04/05,"18,251,666"
 جازان,جيزان,احكام و قرارات,2026/04/05,"18,251,664"
 جازان,جيزان,احكام و قرارات,2026/04/05,"18,251,665"
 الرياض,الرياض,عقود,2026/04/06,"18,266,127"
 الرياض,الرياض,عقود,2026/04/06,"18,266,994"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/04/06,"18,267,919"
 الرياض,الرياض,أوراق تجارية,2026/04/06,"18,268,017"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/06,"18,270,307"
 مكة المكرمه,مكة المكرمة,عقود,2026/04/06,"18,264,714"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,265,642"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,265,643"
 مكة المكرمه,جده,عقود,2026/04/06,"18,256,520"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,265,634"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,265,635"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,265,636"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,265,637"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,265,638"
 مكة المكرمه,جده,احكام و قرارات,2026/04/06,"18,270,045"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,265,640"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,265,639"
 مكة المكرمه,جده,احكام و قرارات,2026/04/06,"18,254,716"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,261,886"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,255,520"
 مكة المكرمه,جده,عقود,2026/04/06,"18,267,772"
 مكة المكرمه,جده,عقود,2026/04/06,"18,254,722"
 مكة المكرمه,جده,أوراق تجارية,2026/04/06,"18,265,641"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/06,"18,264,918"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/06,"18,255,707"
 مكة المكرمه,الطائف,عقود,2026/04/06,"18,263,817"
 مكة المكرمه,الطائف,عقود,2026/04/06,"18,255,781"
 القصيم,بريده,نفقات,2026/04/06,"18,256,065"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,904"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,905"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,906"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,907"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,908"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,909"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,749"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,750"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,751"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,752"
 الشرقية,الدمام,أوراق تجارية,2026/04/06,"18,266,939"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,257"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,256,562"
 الشرقية,الدمام,إخلاء,2026/04/06,"18,262,933"
 الشرقية,الدمام,أوراق تجارية,2026/04/06,"18,267,965"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,267,910"
 الشرقية,الدمام,احكام و قرارات,2026/04/06,"18,261,765"
 الشرقية,الدمام,أوراق تجارية,2026/04/06,"18,266,613"
 الشرقية,الدمام,إخلاء,2026/04/06,"18,268,932"
 الشرقية,حفر الباطن,عقود,2026/04/06,"18,264,939"
 الشرقية,حفر الباطن,عقود,2026/04/06,"18,268,353"
 تبوك,تبوك,أوراق تجارية,2026/04/06,"18,267,879"
 تبوك,تبوك,عقود,2026/04/06,"18,258,874"
 حائل,حائل,أوراق تجارية,2026/04/06,"18,256,390"
 حائل,حائل,عقود,2026/04/06,"18,267,069"
 حائل,حائل,أوراق تجارية,2026/04/06,"18,266,312"
 جازان,جيزان,عقود,2026/04/06,"18,267,191"
 جازان,جيزان,أوراق تجارية,2026/04/06,"18,267,891"
 جازان,جيزان,أوراق تجارية,2026/04/06,"18,267,600"
 الجوف,سكاكا,عقود,2026/04/06,"18,270,495"
 الحدود الشمالية,عرعر,عقود,2026/04/06,"18,255,880"
 الحدود الشمالية,عرعر,عقود,2026/04/06,"18,256,077"
 الرياض,الرياض,عقود,2026/04/07,"18,283,680"
 الرياض,الرياض,عقود,2026/04/07,"18,273,242"
 الرياض,الرياض,عقود,2026/04/07,"18,272,393"
 الرياض,الرياض,عقود,2026/04/07,"18,286,834"
 الرياض,الرياض,أوراق تجارية,2026/04/07,"18,283,814"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/07,"18,285,539"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/07,"18,282,344"
 مكة المكرمه,جده,عقود,2026/04/07,"18,286,601"
 مكة المكرمه,جده,احكام و قرارات,2026/04/07,"18,271,195"
 مكة المكرمه,جده,أوراق تجارية,2026/04/07,"18,283,415"
 مكة المكرمه,جده,أوراق تجارية,2026/04/07,"18,282,917"
 مكة المكرمه,جده,عقود,2026/04/07,"18,272,581"
 مكة المكرمه,جده,احكام و قرارات,2026/04/07,"18,271,196"
 مكة المكرمه,جده,احكام و قرارات,2026/04/07,"18,271,194"
 مكة المكرمه,جده,أوراق تجارية,2026/04/07,"18,282,026"
 مكة المكرمه,جده,عقود,2026/04/07,"18,284,023"
 مكة المكرمه,جده,أوراق تجارية,2026/04/07,"18,272,557"
 مكة المكرمه,جده,أوراق تجارية,2026/04/07,"18,284,098"
 مكة المكرمه,جده,عقود,2026/04/07,"18,284,034"
 القصيم,بريده,مزاد,2026/04/07,"18,274,732"
 الشرقية,الدمام,احكام و قرارات,2026/04/07,"18,286,423"
 الشرقية,الدمام,احكام و قرارات,2026/04/07,"18,286,421"
 الشرقية,الدمام,محاضر,2026/04/07,"18,285,677"
 الشرقية,الدمام,إخلاء,2026/04/07,"18,274,908"
 الشرقية,الدمام,أوراق تجارية,2026/04/07,"18,285,852"
 الشرقية,الدمام,احكام و قرارات,2026/04/07,"18,286,422"
 الشرقية,الدمام,إخلاء,2026/04/07,"18,282,887"
 الشرقية,الدمام,إخلاء,2026/04/07,"18,280,855"
 الشرقية,الدمام,إخلاء,2026/04/07,"18,274,037"
 الشرقية,الدمام,إخلاء,2026/04/07,"18,285,656"
 الشرقية,حفر الباطن,عقود,2026/04/07,"18,272,867"
 عسير,ابها,عقود,2026/04/07,"18,285,300"
 عسير,ابها,عقود,2026/04/07,"18,285,534"
 عسير,ابها,عقود,2026/04/07,"18,285,139"
 عسير,ابها,عقود,2026/04/07,"18,285,966"
 عسير,ابها,عقود,2026/04/07,"18,286,035"
 عسير,ابها,عقود,2026/04/07,"18,285,336"
 عسير,ابها,عقود,2026/04/07,"18,285,632"
 عسير,ابها,عقود,2026/04/07,"18,285,484"
 عسير,ابها,عقود,2026/04/07,"18,285,115"
 تبوك,تبوك,عقود,2026/04/07,"18,284,333"
 تبوك,تبوك,عقود,2026/04/07,"18,284,527"
 تبوك,تبوك,أوراق تجارية,2026/04/07,"18,281,962"
 تبوك,تبوك,عقود,2026/04/07,"18,284,260"
 حائل,حائل,احكام و قرارات,2026/04/07,"18,273,926"
 حائل,حائل,احكام و قرارات,2026/04/07,"18,273,927"
 حائل,حائل,أوراق تجارية,2026/04/07,"18,273,484"
 حائل,حائل,عقود,2026/04/07,"18,273,864"
 جازان,جيزان,عقود,2026/04/07,"18,275,389"
 الحدود الشمالية,عرعر,عقود,2026/04/07,"18,284,960"
 الحدود الشمالية,عرعر,عقود,2026/04/07,"18,284,935"
 الرياض,الرياض,عقود,2026/04/08,"18,294,867"
 الرياض,الرياض,أوراق تجارية,2026/04/08,"18,294,384"
 الرياض,الرياض,أوراق تجارية,2026/04/08,"18,294,382"
 الرياض,الرياض,أوراق تجارية,2026/04/08,"18,294,381"
 الرياض,الرياض,أوراق تجارية,2026/04/08,"18,294,379"
 الرياض,الرياض,أوراق تجارية,2026/04/08,"18,294,383"
 الرياض,الرياض,أوراق تجارية,2026/04/08,"18,294,380"
 الرياض,الرياض,أوراق تجارية,2026/04/08,"18,295,906"
 الرياض,الرياض,عقود,2026/04/08,"18,295,072"
 الرياض,الرياض,أوراق تجارية,2026/04/08,"18,294,983"
 الرياض,الرياض,عقود,2026/04/08,"18,289,669"
 الرياض,الرياض,أوراق تجارية,2026/04/08,"18,294,378"
 الرياض,الرياض,عقود,2026/04/08,"18,289,986"
 الرياض,الرياض,احكام و قرارات,2026/04/08,"18,295,539"
 الرياض,الرياض,أوراق تجارية,2026/04/08,"18,294,667"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/08,"18,295,976"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/08,"18,295,686"
 مكة المكرمه,جده,احكام و قرارات,2026/04/08,"18,293,893"
 مكة المكرمه,جده,أوراق تجارية,2026/04/08,"18,289,388"
 مكة المكرمه,جده,احكام و قرارات,2026/04/08,"18,295,896"
 الشرقية,الدمام,أوراق تجارية,2026/04/08,"18,295,034"
 الشرقية,الدمام,أوراق تجارية,2026/04/08,"18,288,347"
 الشرقية,الدمام,عقود,2026/04/08,"18,293,439"
 الشرقية,الدمام,أوراق تجارية,2026/04/08,"18,294,608"
 الشرقية,الدمام,إخلاء,2026/04/08,"18,294,208"
 الشرقية,الدمام,إخلاء,2026/04/08,"18,294,928"
 الشرقية,الدمام,عام,2026/04/08,"18,289,798"
 الشرقية,الدمام,إخلاء,2026/04/08,"18,294,129"
 الشرقية,الدمام,إخلاء,2026/04/08,"18,294,876"
 الشرقية,الدمام,إخلاء,2026/04/08,"18,289,800"
 عسير,ابها,أوراق تجارية,2026/04/08,"18,287,187"
 تبوك,تبوك,احكام و قرارات,2026/04/08,"18,296,296"
 تبوك,تبوك,أوراق تجارية,2026/04/08,"18,295,107"
 تبوك,تبوك,أوراق تجارية,2026/04/08,"18,295,167"
 جازان,جيزان,أوراق تجارية,2026/04/08,"18,295,043"
 الجوف,سكاكا,عقود,2026/04/08,"18,296,456"
 الجوف,سكاكا,احكام و قرارات,2026/04/08,"18,296,426"
 الحدود الشمالية,عرعر,عقود,2026/04/08,"18,294,688"
 الباحة,الباحه,أوراق تجارية,2026/04/08,"18,294,942"
 الرياض,الرياض,عقود,2026/04/09,"18,297,203"
 الرياض,الرياض,عقود,2026/04/09,"18,305,867"
 الرياض,الرياض,عقود,2026/04/09,"18,303,510"
 الرياض,الرياض,أوراق تجارية,2026/04/09,"18,305,599"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/09,"18,299,173"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/04/09,"18,302,840"
 مكة المكرمه,جده,أوراق تجارية,2026/04/09,"18,299,272"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/09,"18,303,844"
 القصيم,بريده,أوراق تجارية,2026/04/09,"18,298,768"
 الشرقية,الدمام,احكام و قرارات,2026/04/09,"18,299,126"
 الشرقية,الدمام,احكام و قرارات,2026/04/09,"18,303,655"
 حائل,حائل,أوراق تجارية,2026/04/09,"18,298,871"
 حائل,حائل,عقود,2026/04/09,"18,298,820"
 حائل,حائل,عقود,2026/04/09,"18,298,650"
 حائل,حائل,عقود,2026/04/09,"18,298,772"
 جازان,جيزان,عقود,2026/04/09,"18,304,772"
 الرياض,الرياض,احكام و قرارات,2026/04/10,"18,311,188"
 الرياض,الرياض,عقود,2026/04/10,"18,312,184"
 الشرقية,الدمام,أوراق تجارية,2026/04/10,"18,312,325"
 مكة المكرمه,جده,أوراق تجارية,2026/04/11,"18,318,404"
 نجران,نجران,أوراق تجارية إلكترونية,2026/04/11,"18,319,188"
 نجران,نجران,أوراق تجارية إلكترونية,2026/04/11,"18,319,187"
 نجران,نجران,أوراق تجارية إلكترونية,2026/04/11,"18,319,186"
 نجران,نجران,أوراق تجارية إلكترونية,2026/04/11,"18,319,185"
 نجران,نجران,أوراق تجارية إلكترونية,2026/04/11,"18,319,184"
 نجران,نجران,أوراق تجارية إلكترونية,2026/04/11,"18,319,183"
 نجران,نجران,أوراق تجارية إلكترونية,2026/04/11,"18,319,182"
 نجران,نجران,أوراق تجارية إلكترونية,2026/04/11,"18,319,181"
 الباحة,الباحه,أوراق تجارية,2026/04/11,"18,318,613"
 الرياض,الرياض,إخلاء,2026/04/12,"18,335,476"
 الرياض,الرياض,أوراق تجارية,2026/04/12,"18,338,165"
 الرياض,الرياض,عقود,2026/04/12,"18,336,541"
 الرياض,الرياض,أوراق تجارية,2026/04/12,"18,335,167"
 الرياض,الرياض,أوراق تجارية,2026/04/12,"18,335,722"
 الرياض,الرياض,أوراق تجارية,2026/04/12,"18,333,894"
 الرياض,الرياض,أوراق تجارية,2026/04/12,"18,334,795"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/12,"18,332,834"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/12,"18,335,864"
 مكة المكرمه,جده,احكام و قرارات,2026/04/12,"18,331,409"
 مكة المكرمه,جده,احكام و قرارات,2026/04/12,"18,334,864"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/04/12,"18,333,779"
 مكة المكرمه,جده,احكام و قرارات,2026/04/12,"18,331,410"
 مكة المكرمه,جده,احكام و قرارات,2026/04/12,"18,331,408"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/04/12,"18,333,778"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/04/12,"18,333,782"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/04/12,"18,333,781"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/04/12,"18,333,780"
 القصيم,بريده,عقود,2026/04/12,"18,332,314"
 القصيم,بريده,احكام و قرارات,2026/04/12,"18,332,678"
 القصيم,بريده,احكام و قرارات,2026/04/12,"18,322,402"
 الشرقية,الدمام,احكام و قرارات,2026/04/12,"18,335,172"
 الشرقية,الدمام,إخلاء,2026/04/12,"18,324,749"
 الشرقية,الدمام,إخلاء,2026/04/12,"18,322,773"
 الشرقية,الدمام,احكام و قرارات,2026/04/12,"18,331,879"
 عسير,ابها,أوراق تجارية,2026/04/12,"18,336,487"
 عسير,ابها,عقود,2026/04/12,"18,336,294"
 عسير,ابها,أوراق تجارية,2026/04/12,"18,336,373"
 عسير,ابها,عقود,2026/04/12,"18,333,640"
 عسير,ابها,عقود,2026/04/12,"18,333,521"
 تبوك,تبوك,احكام و قرارات,2026/04/12,"18,321,422"
 نجران,نجران,عقود,2026/04/12,"18,334,145"
 نجران,نجران,احكام و قرارات,2026/04/12,"18,331,921"
 نجران,نجران,عقود,2026/04/12,"18,334,432"
 نجران,نجران,عقود,2026/04/12,"18,334,051"
 نجران,نجران,عقود,2026/04/12,"18,334,382"
 نجران,نجران,عقود,2026/04/12,"18,334,019"
 الرياض,الرياض,عقود,2026/04/13,"18,340,953"
 الرياض,الرياض,احكام و قرارات,2026/04/13,"18,354,363"
 الرياض,الرياض,احكام و قرارات,2026/04/13,"18,353,808"
 الرياض,الرياض,عقود,2026/04/13,"18,353,248"
 الرياض,الرياض,عقود,2026/04/13,"18,354,779"
 الرياض,الرياض,إخلاء,2026/04/13,"18,354,785"
 الرياض,الرياض,أوراق تجارية,2026/04/13,"18,351,486"
 الرياض,الرياض,عقود,2026/04/13,"18,340,343"
 الرياض,الرياض,أوراق تجارية,2026/04/13,"18,351,512"
 مكة المكرمه,جده,احكام و قرارات,2026/04/13,"18,342,285"
 مكة المكرمه,جده,احكام و قرارات,2026/04/13,"18,342,287"
 مكة المكرمه,جده,إخلاء,2026/04/13,"18,354,272"
 مكة المكرمه,جده,احكام و قرارات,2026/04/13,"18,342,286"
 مكة المكرمه,جده,احكام و قرارات,2026/04/13,"18,340,628"
 مكة المكرمه,جده,احكام و قرارات,2026/04/13,"18,340,627"
 القصيم,بريده,عقود,2026/04/13,"18,353,601"
 الشرقية,الدمام,أوراق تجارية,2026/04/13,"18,352,485"
 الشرقية,الدمام,أوراق تجارية,2026/04/13,"18,341,228"
 الشرقية,الدمام,أوراق تجارية,2026/04/13,"18,341,229"
 الشرقية,الدمام,أوراق تجارية,2026/04/13,"18,341,230"
 الشرقية,الدمام,أوراق تجارية,2026/04/13,"18,341,231"
 الشرقية,الدمام,عقود,2026/04/13,"18,350,933"
 الشرقية,الدمام,أوراق تجارية,2026/04/13,"18,341,226"
 الشرقية,الدمام,أوراق تجارية,2026/04/13,"18,352,484"
 الشرقية,الدمام,إخلاء,2026/04/13,"18,352,307"
 الشرقية,الدمام,إخلاء,2026/04/13,"18,352,813"
 عسير,ابها,أوراق تجارية,2026/04/13,"18,355,115"
 تبوك,تبوك,عقود,2026/04/13,"18,353,524"
 جازان,جيزان,أوراق تجارية,2026/04/13,"18,343,365"
 نجران,نجران,عقود,2026/04/13,"18,340,881"
 الجوف,سكاكا,أوراق تجارية,2026/04/13,"18,341,917"
 الباحة,الباحه,احكام و قرارات,2026/04/13,"18,352,150"
 الرياض,الرياض,احكام و قرارات,2026/04/14,"18,366,606"
 الرياض,الرياض,عقود,2026/04/14,"18,368,142"
 الرياض,الرياض,عقود,2026/04/14,"18,368,114"
 الرياض,الرياض,عقود,2026/04/14,"18,373,237"
 الرياض,الرياض,عقود,2026/04/14,"18,370,956"
 الرياض,الرياض,عقود,2026/04/14,"18,370,986"
 الرياض,الرياض,عقود,2026/04/14,"18,359,233"
 الرياض,الرياض,احكام و قرارات,2026/04/14,"18,366,605"
 الرياض,الرياض,أوراق تجارية,2026/04/14,"18,368,009"
 الرياض,الرياض,أوراق تجارية,2026/04/14,"18,367,985"
 الرياض,الرياض,احكام و قرارات,2026/04/14,"18,366,607"
 الرياض,الرياض,عقود,2026/04/14,"18,368,380"
 الرياض,الرياض,مزاد,2026/04/14,"18,370,937"
 الرياض,الرياض,عقود,2026/04/14,"18,368,012"
 الرياض,الرياض,أوراق تجارية,2026/04/14,"18,368,004"
 الرياض,الرياض,عقود,2026/04/14,"18,366,061"
 الرياض,الرياض,أوراق تجارية,2026/04/14,"18,357,295"
 الرياض,الرياض,عقود,2026/04/14,"18,371,609"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/14,"18,368,997"
 مكة المكرمه,مكة المكرمة,إخلاء,2026/04/14,"18,369,137"
 مكة المكرمه,جده,أوراق تجارية,2026/04/14,"18,359,218"
 مكة المكرمه,جده,أوراق تجارية,2026/04/14,"18,367,177"
 مكة المكرمه,جده,أوراق تجارية,2026/04/14,"18,368,162"
 مكة المكرمه,جده,احكام و قرارات,2026/04/14,"18,368,604"
 مكة المكرمه,جده,أوراق تجارية,2026/04/14,"18,366,705"
 مكة المكرمه,جده,أوراق تجارية,2026/04/14,"18,369,462"
 مكة المكرمه,جده,احكام و قرارات,2026/04/14,"18,368,599"
 مكة المكرمه,جده,أوراق تجارية,2026/04/14,"18,367,178"
 مكة المكرمه,جده,عقود,2026/04/14,"18,367,620"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/14,"18,369,964"
 المدينة المنوره,المدينة المنورة,عقود,2026/04/14,"18,357,888"
 الشرقية,الدمام,احكام و قرارات,2026/04/14,"18,369,738"
 الشرقية,الدمام,احكام و قرارات,2026/04/14,"18,369,740"
 الشرقية,الدمام,احكام و قرارات,2026/04/14,"18,369,739"
 الشرقية,الدمام,احكام و قرارات,2026/04/14,"18,369,741"
 الشرقية,الدمام,محاضر,2026/04/14,"18,367,446"
 الشرقية,الدمام,محاضر,2026/04/14,"18,367,447"
 الشرقية,الدمام,مزاد,2026/04/14,"18,366,665"
 الشرقية,الدمام,احكام و قرارات,2026/04/14,"18,369,742"
 الشرقية,الدمام,إخلاء,2026/04/14,"18,368,856"
 الشرقية,الدمام,محاضر,2026/04/14,"18,367,449"
 الشرقية,الدمام,إخلاء,2026/04/14,"18,368,926"
 الشرقية,حفر الباطن,أوراق تجارية,2026/04/14,"18,367,541"
 الشرقية,حفر الباطن,أوراق تجارية,2026/04/14,"18,367,482"
 عسير,ابها,أوراق تجارية,2026/04/14,"18,370,689"
 عسير,ابها,عقود,2026/04/14,"18,366,485"
 عسير,ابها,عقود,2026/04/14,"18,366,456"
 عسير,ابها,عقود,2026/04/14,"18,366,369"
 عسير,ابها,احكام و قرارات,2026/04/14,"18,367,523"
 عسير,ابها,أوراق تجارية,2026/04/14,"18,367,126"
 عسير,ابها,أوراق تجارية,2026/04/14,"18,366,423"
