المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/13,"44,623,331"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/13,"44,626,020"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/13,"44,630,718"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,632,052"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,632,201"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,632,281"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,632,319"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,632,434"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,632,674"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,632,677"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,632,686"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,633,205"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,633,412"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,633,755"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,641,647"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,634,101"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,634,134"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,634,246"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,634,265"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,638,073"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,634,658"
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,634,752"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,636,008"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,636,311"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,636,420"
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,636,464"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,636,541"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/14,"44,636,559"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,636,865"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,636,920"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,637,116"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,637,408"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,637,437"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,637,588"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,637,865"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,638,063"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,640,274"
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,638,183"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,638,373"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,638,406"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,638,429"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,638,690"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,639,048"
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,639,062"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,639,449"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,640,067"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,640,227"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,641,915"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,640,382"
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,640,182"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,640,705"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,641,010"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,642,743"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/14,"44,640,997"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,641,241"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,640,615"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,641,474"
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,641,881"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,642,001"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,638,386"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,642,281"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,642,458"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/14,"44,642,415"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,642,598"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,637,967"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,644,418"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,641,952"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,643,082"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,643,552"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,643,743"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,643,878"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,644,030"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,644,066"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,644,118"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/14,"44,644,179"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,644,535"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,644,636"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,644,701"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,646,529"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,645,073"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/14,"44,645,096"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/14,"44,645,067"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,645,298"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,645,350"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,645,405"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,645,646"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,645,651"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,645,705"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,645,709"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,645,973"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,646,042"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/14,"44,646,103"
