المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,061,492"
 الشرقية,حفر الباطن,عقود,2026/06/18,"19,061,570"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,061,595"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,061,703"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,061,802"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,061,601"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,533"
 عسير,ابها,إخلاء,2026/06/18,"19,061,535"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,547"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,555"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,557"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,581"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,587"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,641"
 عسير,ابها,أوراق تجارية,2026/06/18,"19,061,671"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,702"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,604"
 عسير,ابها,احكام و قرارات,2026/06/18,"19,061,753"
 عسير,ابها,أوراق تجارية,2026/06/18,"19,061,660"
 عسير,ابها,أوراق تجارية,2026/06/18,"19,061,589"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,822"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,697"
 عسير,ابها,قسمة تركة,2026/06/18,"19,061,633"
 عسير,ابها,احكام و قرارات,2026/06/18,"19,061,721"
 عسير,ابها,احكام و قرارات,2026/06/18,"19,061,800"
 عسير,ابها,احكام و قرارات,2026/06/18,"19,061,792"
 عسير,ابها,احكام و قرارات,2026/06/18,"19,061,780"
 عسير,ابها,مزاد,2026/06/18,"19,061,435"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,062,323"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,789"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,443"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,785"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,668"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,809"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,432"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,949"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,818"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,806"
 تبوك,تبوك,أوراق تجارية,2026/06/18,"19,061,940"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,593"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,567"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,062,340"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,681"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,687"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,691"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,698"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,708"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,726"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,735"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,741"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,776"
 تبوك,تبوك,مزاد,2026/06/18,"19,061,788"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,634"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,429"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,062,341"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,791"
 تبوك,تبوك,قسمة تركة,2026/06/18,"19,061,929"
 تبوك,تبوك,أوراق تجارية,2026/06/18,"19,061,628"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,685"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,442"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,734"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,437"
 حائل,حائل,مزاد,2026/06/18,"19,061,758"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,677"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,945"
 حائل,حائل,مزاد,2026/06/18,"19,061,754"
 حائل,حائل,مزاد,2026/06/18,"19,061,775"
 حائل,حائل,مزاد,2026/06/18,"19,061,798"
 حائل,حائل,مزاد,2026/06/18,"19,061,430"
 حائل,حائل,مزاد,2026/06/18,"19,061,941"
 حائل,حائل,مزاد,2026/06/18,"19,061,696"
 حائل,حائل,مزاد,2026/06/18,"19,061,699"
 حائل,حائل,مزاد,2026/06/18,"19,061,709"
 حائل,حائل,مزاد,2026/06/18,"19,061,710"
 حائل,حائل,مزاد,2026/06/18,"19,061,717"
 حائل,حائل,مزاد,2026/06/18,"19,061,736"
 حائل,حائل,مزاد,2026/06/18,"19,061,738"
 حائل,حائل,مزاد,2026/06/18,"19,061,750"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,431"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,948"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,419"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,425"
 حائل,حائل,أوراق تجارية,2026/06/18,"19,061,436"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,596"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,513"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,397"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,439"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,484"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,469"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,490"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,523"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,744"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,667"
 حائل,حائل,مزاد,2026/06/18,"19,062,326"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,767"
 حائل,حائل,أوراق تجارية,2026/06/18,"19,061,782"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,471"
 حائل,حائل,قسمة تركة,2026/06/18,"19,061,751"
 جازان,جيزان,قسمة تركة,2026/06/18,"19,061,724"
 جازان,جيزان,قسمة تركة,2026/06/18,"19,061,608"
 جازان,جيزان,مزاد,2026/06/18,"19,061,657"
 جازان,جيزان,مزاد,2026/06/18,"19,061,794"
 جازان,جيزان,أوراق تجارية,2026/06/18,"19,061,771"
 جازان,جيزان,أوراق تجارية,2026/06/18,"19,061,740"
 جازان,جيزان,مزاد,2026/06/18,"19,061,621"
 جازان,جيزان,قسمة تركة,2026/06/18,"19,061,622"
 نجران,نجران,مزاد,2026/06/18,"19,061,402"
 نجران,نجران,أوراق تجارية إلكترونية,2026/06/18,"19,061,415"
 نجران,نجران,أوراق تجارية إلكترونية,2026/06/18,"19,061,549"
 نجران,نجران,عقود,2026/06/18,"19,061,512"
 نجران,نجران,قسمة تركة,2026/06/18,"19,061,577"
 نجران,نجران,عقود,2026/06/18,"19,061,637"
 نجران,نجران,قسمة تركة,2026/06/18,"19,061,655"
 نجران,نجران,احكام و قرارات,2026/06/18,"19,061,456"
 الجوف,سكاكا,عقود,2026/06/18,"19,061,498"
 الجوف,سكاكا,قسمة تركة,2026/06/18,"19,061,446"
 الجوف,سكاكا,عقود,2026/06/18,"19,061,797"
 الجوف,سكاكا,قسمة تركة,2026/06/18,"19,061,506"
 الجوف,سكاكا,قسمة تركة,2026/06/18,"19,061,441"
 الجوف,سكاكا,قسمة تركة,2026/06/18,"19,061,689"
 الجوف,سكاكا,مزاد,2026/06/18,"19,061,534"
 الجوف,سكاكا,مزاد,2026/06/18,"19,061,412"
 الجوف,سكاكا,قسمة تركة,2026/06/18,"19,061,931"
 الجوف,سكاكا,مزاد,2026/06/18,"19,061,648"
 الجوف,سكاكا,مزاد,2026/06/18,"19,061,460"
 الجوف,سكاكا,قسمة تركة,2026/06/18,"19,061,594"
 الجوف,سكاكا,قسمة تركة,2026/06/18,"19,061,661"
 الجوف,سكاكا,قسمة تركة,2026/06/18,"19,061,947"
 الجوف,سكاكا,قسمة تركة,2026/06/18,"19,061,926"
 الحدود الشمالية,عرعر,قسمة تركة,2026/06/18,"19,061,636"
 الحدود الشمالية,عرعر,قسمة تركة,2026/06/18,"19,061,616"
 الحدود الشمالية,عرعر,قسمة تركة,2026/06/18,"19,061,747"
 الحدود الشمالية,عرعر,قسمة تركة,2026/06/18,"19,061,571"
 الحدود الشمالية,عرعر,قسمة تركة,2026/06/18,"19,061,765"
 الحدود الشمالية,عرعر,قسمة تركة,2026/06/18,"19,062,332"
 الباحة,الباحه,قسمة تركة,2026/06/18,"19,061,938"
 الباحة,الباحه,قسمة تركة,2026/06/18,"19,061,605"
 الباحة,الباحه,قسمة تركة,2026/06/18,"19,061,749"
 الباحة,الباحه,قسمة تركة,2026/06/18,"19,062,339"
 الباحة,الباحه,قسمة تركة,2026/06/18,"19,062,329"
 الباحة,الباحه,قسمة تركة,2026/06/18,"19,061,406"
 الباحة,الباحه,مزاد,2026/06/18,"19,061,814"
 الباحة,الباحه,قسمة تركة,2026/06/18,"19,061,690"
 الباحة,الباحه,مزاد,2026/06/18,"19,061,810"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,715"
 الرياض,الرياض,عقود,2026/06/21,"19,096,713"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,227"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,093,603"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,217"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,222"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,707"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,243"
 الرياض,الرياض,أوراق تجارية,2026/06/21,"19,096,718"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,238"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,706"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,093,588"
 الرياض,الرياض,احكام و قرارات,2026/06/21,"19,093,585"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,226"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,231"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,244"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,235"
 الرياض,الرياض,قسمة تركة,2026/06/21,"19,096,237"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/21,"19,096,716"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/21,"19,096,239"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/21,"19,093,587"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/21,"19,096,703"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/21,"19,096,248"
 مكة المكرمه,جده,قسمة تركة,2026/06/21,"19,096,233"
 مكة المكرمه,جده,قسمة تركة,2026/06/21,"19,096,249"
 مكة المكرمه,جده,قسمة تركة,2026/06/21,"19,096,241"
 مكة المكرمه,جده,قسمة تركة,2026/06/21,"19,093,582"
 مكة المكرمه,جده,احكام و قرارات,2026/06/21,"19,093,599"
 مكة المكرمه,جده,قسمة تركة,2026/06/21,"19,093,595"
 مكة المكرمه,جده,قسمة تركة,2026/06/21,"19,096,228"
 مكة المكرمه,جده,مزاد,2026/06/21,"19,096,229"
 مكة المكرمه,جده,قسمة تركة,2026/06/21,"19,096,224"
 مكة المكرمه,جده,مزاد,2026/06/21,"19,096,218"
 مكة المكرمه,جده,إخلاء,2026/06/21,"19,093,592"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/21,"19,093,586"
 مكة المكرمه,الطائف,مزاد,2026/06/21,"19,096,230"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/21,"19,096,223"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/21,"19,096,220"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/21,"19,096,242"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/21,"19,096,225"
 القصيم,بريده,مزاد,2026/06/21,"19,096,240"
 القصيم,بريده,مزاد,2026/06/21,"19,092,227"
 القصيم,بريده,مزاد,2026/06/21,"19,092,713"
 القصيم,بريده,قسمة تركة,2026/06/21,"19,096,252"
 الشرقية,الدمام,مزاد,2026/06/21,"19,096,232"
 الشرقية,الدمام,قسمة تركة,2026/06/21,"19,096,705"
 الشرقية,الدمام,قسمة تركة,2026/06/21,"19,096,246"
 الشرقية,الدمام,أوراق تجارية,2026/06/21,"19,096,708"
 الشرقية,الدمام,أوراق تجارية,2026/06/21,"19,096,702"
 الشرقية,الدمام,قسمة تركة,2026/06/21,"19,096,709"
 الشرقية,الدمام,قسمة تركة,2026/06/21,"19,096,245"
 الشرقية,الدمام,أوراق تجارية,2026/06/21,"19,096,704"
 الشرقية,الاحساء,قسمة تركة,2026/06/21,"19,093,598"
 الشرقية,الاحساء,مزاد,2026/06/21,"19,096,710"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/21,"19,096,234"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/21,"19,096,247"
 عسير,ابها,قسمة تركة,2026/06/21,"19,093,600"
 عسير,ابها,قسمة تركة,2026/06/21,"19,096,250"
 عسير,ابها,قسمة تركة,2026/06/21,"19,093,596"
 عسير,ابها,قسمة تركة,2026/06/21,"19,093,602"
 عسير,ابها,قسمة تركة,2026/06/21,"19,093,593"
 تبوك,تبوك,قسمة تركة,2026/06/21,"19,093,597"
 حائل,حائل,قسمة تركة,2026/06/21,"19,093,590"
 حائل,حائل,أوراق تجارية,2026/06/21,"19,096,251"
 حائل,حائل,قسمة تركة,2026/06/21,"19,093,589"
 حائل,حائل,قسمة تركة,2026/06/21,"19,093,604"
 حائل,حائل,قسمة تركة,2026/06/21,"19,093,601"
 حائل,حائل,قسمة تركة,2026/06/21,"19,096,714"
 حائل,حائل,قسمة تركة,2026/06/21,"19,096,711"
 حائل,حائل,مزاد,2026/06/21,"19,096,712"
 جازان,جيزان,قسمة تركة,2026/06/21,"19,093,591"
 جازان,جيزان,قسمة تركة,2026/06/21,"19,093,581"
 جازان,جيزان,مزاد,2026/06/21,"19,093,605"
 الجوف,سكاكا,مزاد,2026/06/21,"19,096,236"
 الحدود الشمالية,عرعر,قسمة تركة,2026/06/21,"19,093,594"
 الحدود الشمالية,عرعر,قسمة تركة,2026/06/21,"19,093,584"
 الباحة,الباحه,أوراق تجارية,2026/06/21,"19,093,583"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/22,"19,112,783"
 الرياض,الرياض,قسمة تركة,2026/06/22,"19,112,786"
 الرياض,الرياض,قسمة تركة,2026/06/22,"19,112,787"
 الرياض,الرياض,قسمة تركة,2026/06/22,"19,112,782"
 الرياض,الرياض,قسمة تركة,2026/06/22,"19,112,777"
 الرياض,الرياض,قسمة تركة,2026/06/22,"19,112,792"
 الرياض,الرياض,قسمة تركة,2026/06/22,"19,112,790"
 الرياض,الرياض,قسمة تركة,2026/06/22,"19,112,776"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/22,"19,108,172"
 مكة المكرمه,جده,قسمة تركة,2026/06/22,"19,109,749"
 مكة المكرمه,جده,احكام و قرارات,2026/06/22,"19,112,774"
 مكة المكرمه,جده,قسمة تركة,2026/06/22,"19,112,784"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/22,"19,112,788"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,112,775"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,112,778"
 القصيم,بريده,قسمة تركة,2026/06/22,"19,112,789"
 القصيم,بريده,أوراق تجارية,2026/06/22,"19,108,171"
 الشرقية,الدمام,مزاد,2026/06/22,"19,112,780"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/22,"19,112,781"
 عسير,ابها,قسمة تركة,2026/06/22,"19,112,793"
 حائل,حائل,قسمة تركة,2026/06/22,"19,112,785"
 الجوف,سكاكا,مزاد,2026/06/22,"19,112,779"
 الباحة,الباحه,قسمة تركة,2026/06/22,"19,112,791"
 الرياض,الرياض,قسمة تركة,2026/06/25,"19,143,549"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/25,"19,143,548"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/25,"19,143,560"
 القصيم,بريده,قسمة تركة,2026/06/25,"19,143,555"
 القصيم,بريده,قسمة تركة,2026/06/25,"19,143,552"
 القصيم,بريده,قسمة تركة,2026/06/25,"19,143,558"
 الشرقية,الدمام,مزاد,2026/06/25,"19,143,550"
 الشرقية,الدمام,قسمة تركة,2026/06/25,"19,143,553"
 الشرقية,الاحساء,قسمة تركة,2026/06/25,"19,143,547"
 الشرقية,الاحساء,قسمة تركة,2026/06/25,"19,143,551"
 الشرقية,الاحساء,قسمة تركة,2026/06/25,"19,143,559"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/25,"19,143,556"
 تبوك,تبوك,قسمة تركة,2026/06/25,"19,143,554"
 حائل,حائل,قسمة تركة,2026/06/25,"19,143,557"
 جازان,جيزان,قسمة تركة,2026/06/25,"19,143,561"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,176,050"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,176,052"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,173,690"
 الرياض,الرياض,احكام و قرارات,2026/06/28,"19,173,701"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,173,703"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,173,689"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,176,051"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,176,047"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,173,708"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,176,049"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,173,705"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,173,706"
 الرياض,الرياض,قسمة تركة,2026/06/28,"19,173,695"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/28,"19,176,053"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/06/28,"19,173,687"
 مكة المكرمه,جده,قسمة تركة,2026/06/28,"19,173,696"
 مكة المكرمه,جده,قسمة تركة,2026/06/28,"19,173,686"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/28,"19,173,691"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/28,"19,173,697"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/28,"19,173,698"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/28,"19,173,709"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/28,"19,176,054"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/28,"19,176,057"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/28,"19,176,059"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/28,"19,173,685"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/28,"19,176,055"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/28,"19,173,704"
 القصيم,بريده,احكام و قرارات,2026/06/28,"19,173,700"
 القصيم,بريده,مزاد,2026/06/28,"19,173,693"
 الشرقية,الدمام,أوراق تجارية,2026/06/28,"19,173,688"
 الشرقية,الدمام,قسمة تركة,2026/06/28,"19,173,702"
 الشرقية,الدمام,قسمة تركة,2026/06/28,"19,173,712"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/28,"19,173,683"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/28,"19,173,707"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/28,"19,173,684"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/28,"19,173,694"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/28,"19,173,699"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/28,"19,173,710"
 عسير,ابها,قسمة تركة,2026/06/28,"19,173,692"
 عسير,ابها,مزاد,2026/06/28,"19,176,045"
 عسير,ابها,قسمة تركة,2026/06/28,"19,176,056"
 حائل,حائل,قسمة تركة,2026/06/28,"19,176,058"
 حائل,حائل,قسمة تركة,2026/06/28,"19,176,046"
 حائل,حائل,قسمة تركة,2026/06/28,"19,173,713"
 نجران,نجران,قسمة تركة,2026/06/28,"19,173,711"
 نجران,نجران,عقود,2026/06/28,"19,173,714"
 الجوف,سكاكا,قسمة تركة,2026/06/28,"19,176,048"
 الرياض,الرياض,أوراق تجارية,2026/06/29,"19,186,712"
 عسير,ابها,مزاد,2026/06/29,"19,188,049"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,718"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,707"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,710"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,708"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,715"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,701"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,730"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,713"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,727"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,706"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,719"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,702"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,694"
 الرياض,الرياض,قسمة تركة,2026/06/30,"19,205,712"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/30,"19,205,695"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/30,"19,205,700"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/30,"19,205,726"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/30,"19,205,720"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/30,"19,205,716"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/30,"19,205,697"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/30,"19,205,714"
 القصيم,بريده,أوراق تجارية,2026/06/30,"19,205,696"
 الشرقية,الدمام,إخلاء,2026/06/30,"19,205,699"
 الشرقية,الدمام,أوراق تجارية,2026/06/30,"19,205,698"
 الشرقية,الدمام,أوراق تجارية,2026/06/30,"19,205,723"
 الشرقية,الدمام,مزاد,2026/06/30,"19,205,728"
 الشرقية,الدمام,قسمة تركة,2026/06/30,"19,205,704"
 الشرقية,الدمام,قسمة تركة,2026/06/30,"19,203,238"
 الشرقية,الدمام,قسمة تركة,2026/06/30,"19,205,721"
 الشرقية,الاحساء,قسمة تركة,2026/06/30,"19,205,709"
 عسير,ابها,قسمة تركة,2026/06/30,"19,205,711"
 عسير,ابها,قسمة تركة,2026/06/30,"19,205,725"
 عسير,ابها,قسمة تركة,2026/06/30,"19,205,722"
 عسير,ابها,قسمة تركة,2026/06/30,"19,205,729"
 تبوك,تبوك,قسمة تركة,2026/06/30,"19,205,338"
 تبوك,تبوك,قسمة تركة,2026/06/30,"19,205,337"
 حائل,حائل,مزاد,2026/06/30,"19,205,717"
 حائل,حائل,أوراق تجارية,2026/06/30,"19,205,705"
 حائل,حائل,قسمة تركة,2026/06/30,"19,205,724"
 الجوف,سكاكا,عقود,2026/06/30,"19,205,703"
,,,,
