المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 مكة المكرمه,جده,مزاد,2026/06/23,"19,128,107"
 مكة المكرمه,جده,مزاد,2026/06/23,"19,123,829"
 مكة المكرمه,جده,مزاد,2026/06/23,"19,127,670"
 مكة المكرمه,جده,مزاد,2026/06/23,"19,128,677"
 مكة المكرمه,الطائف,مزاد,2026/06/23,"19,125,475"
 مكة المكرمه,الطائف,مزاد,2026/06/23,"19,125,476"
 مكة المكرمه,الطائف,مزاد,2026/06/23,"19,125,477"
 مكة المكرمه,الطائف,مزاد,2026/06/23,"19,125,478"
 مكة المكرمه,الطائف,مزاد,2026/06/23,"19,125,473"
 مكة المكرمه,الطائف,مزاد,2026/06/23,"19,124,579"
 مكة المكرمه,الطائف,مزاد,2026/06/23,"19,124,577"
 مكة المكرمه,الطائف,مزاد,2026/06/23,"19,124,578"
 مكة المكرمه,الطائف,مزاد,2026/06/23,"19,125,474"
 القصيم,بريده,مزاد,2026/06/23,"19,127,729"
 القصيم,بريده,مزاد,2026/06/23,"19,127,656"
 القصيم,بريده,مزاد,2026/06/23,"19,126,820"
 القصيم,بريده,مزاد,2026/06/23,"19,116,592"
 الشرقية,الاحساء,مزاد,2026/06/23,"19,116,333"
 عسير,ابها,مزاد,2026/06/23,"19,128,955"
 عسير,ابها,مزاد,2026/06/23,"19,116,521"
 تبوك,تبوك,مزاد,2026/06/23,"19,124,626"
 تبوك,تبوك,مزاد,2026/06/23,"19,124,627"
 حائل,حائل,مزاد,2026/06/23,"19,125,795"
 حائل,حائل,مزاد,2026/06/23,"19,115,798"
 جازان,جيزان,مزاد,2026/06/23,"19,115,144"
 الجوف,سكاكا,مزاد,2026/06/23,"19,126,277"
 الرياض,الرياض,مزاد,2026/06/24,"19,136,977"
 الرياض,الرياض,مزاد,2026/06/24,"19,136,986"
 الرياض,الرياض,مزاد,2026/06/24,"19,136,985"
 الرياض,الرياض,مزاد,2026/06/24,"19,130,771"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/24,"19,135,405"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/24,"19,136,403"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/24,"19,135,036"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/24,"19,135,042"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/24,"19,135,041"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/24,"19,135,040"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/24,"19,135,039"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/24,"19,135,038"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/24,"19,135,037"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/24,"19,135,502"
 مكة المكرمه,جده,مزاد,2026/06/24,"19,130,602"
 مكة المكرمه,جده,مزاد,2026/06/24,"19,135,207"
 مكة المكرمه,جده,مزاد,2026/06/24,"19,130,603"
 مكة المكرمه,جده,مزاد,2026/06/24,"19,130,604"
 مكة المكرمه,جده,مزاد,2026/06/24,"19,130,605"
 مكة المكرمه,جده,مزاد,2026/06/24,"19,130,606"
 مكة المكرمه,جده,مزاد,2026/06/24,"19,130,607"
 مكة المكرمه,جده,مزاد,2026/06/24,"19,130,608"
 مكة المكرمه,جده,مزاد,2026/06/24,"19,131,432"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/24,"19,131,311"
 حائل,حائل,مزاد,2026/06/24,"19,135,189"
 حائل,حائل,مزاد,2026/06/24,"19,135,087"
 حائل,حائل,مزاد,2026/06/24,"19,134,957"
 حائل,حائل,مزاد,2026/06/24,"19,135,108"
 حائل,حائل,مزاد,2026/06/24,"19,134,865"
 حائل,حائل,مزاد,2026/06/24,"19,130,638"
 حائل,حائل,مزاد,2026/06/24,"19,130,587"
 حائل,حائل,مزاد,2026/06/24,"19,134,866"
 حائل,حائل,مزاد,2026/06/24,"19,134,867"
 نجران,نجران,مزاد,2026/06/24,"19,136,320"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/25,"19,145,330"
 مكة المكرمه,الطائف,مزاد,2026/06/25,"19,143,631"
 الشرقية,الدمام,مزاد,2026/06/25,"19,143,737"
 عسير,ابها,مزاد,2026/06/25,"19,138,462"
 حائل,حائل,مزاد,2026/06/25,"19,139,418"
 جازان,جيزان,مزاد,2026/06/25,"19,138,210"
 عسير,ابها,مزاد,2026/06/27,"19,159,503"
 عسير,ابها,مزاد,2026/06/27,"19,159,504"
 الرياض,الرياض,مزاد,2026/06/28,"19,173,672"
 الرياض,الرياض,مزاد,2026/06/28,"19,162,315"
 الرياض,الرياض,مزاد,2026/06/28,"19,163,432"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/28,"19,171,893"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/28,"19,161,317"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/28,"19,163,287"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/28,"19,175,733"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/28,"19,173,795"
 مكة المكرمه,جده,مزاد,2026/06/28,"19,173,673"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/28,"19,161,048"
 القصيم,بريده,مزاد,2026/06/28,"19,160,787"
 القصيم,بريده,مزاد,2026/06/28,"19,175,603"
 الشرقية,الدمام,مزاد,2026/06/28,"19,173,752"
 الشرقية,الاحساء,مزاد,2026/06/28,"19,173,614"
 الشرقية,حفر الباطن,مزاد,2026/06/28,"19,174,879"
 الشرقية,حفر الباطن,مزاد,2026/06/28,"19,174,878"
 حائل,حائل,مزاد,2026/06/28,"19,161,610"
 نجران,نجران,مزاد,2026/06/28,"19,173,738"
 الرياض,الرياض,مزاد,2026/06/29,"19,187,939"
 الرياض,الرياض,مزاد,2026/06/29,"19,189,490"
 الرياض,الرياض,مزاد,2026/06/29,"19,187,857"
 الرياض,الرياض,مزاد,2026/06/29,"19,187,858"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/29,"19,179,917"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/29,"19,181,100"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/29,"19,186,195"
 مكة المكرمه,جده,مزاد,2026/06/29,"19,186,050"
 مكة المكرمه,جده,مزاد,2026/06/29,"19,188,356"
 القصيم,بريده,مزاد,2026/06/29,"19,178,370"
 حائل,حائل,مزاد,2026/06/29,"19,179,819"
 حائل,حائل,مزاد,2026/06/29,"19,186,225"
 حائل,حائل,مزاد,2026/06/29,"19,186,270"
 حائل,حائل,مزاد,2026/06/29,"19,186,300"
 حائل,حائل,مزاد,2026/06/29,"19,189,074"
 حائل,حائل,مزاد,2026/06/29,"19,188,988"
 حائل,حائل,مزاد,2026/06/29,"19,179,594"
 حائل,حائل,مزاد,2026/06/29,"19,179,218"
 جازان,جيزان,مزاد,2026/06/29,"19,187,653"
 الرياض,الرياض,مزاد,2026/06/30,"19,192,785"
 الرياض,الرياض,مزاد,2026/06/30,"19,201,557"
 الرياض,الرياض,مزاد,2026/06/30,"19,204,200"
 الرياض,الرياض,مزاد,2026/06/30,"19,205,510"
 الرياض,الرياض,مزاد,2026/06/30,"19,205,511"
 الرياض,الرياض,مزاد,2026/06/30,"19,201,558"
 الرياض,الرياض,مزاد,2026/06/30,"19,201,559"
 الرياض,الرياض,مزاد,2026/06/30,"19,192,784"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/30,"19,201,678"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/30,"19,201,744"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/30,"19,204,855"
 مكة المكرمه,جده,مزاد,2026/06/30,"19,202,517"
 مكة المكرمه,جده,مزاد,2026/06/30,"19,206,274"
 مكة المكرمه,جده,مزاد,2026/06/30,"19,202,030"
 مكة المكرمه,جده,مزاد,2026/06/30,"19,203,948"
 مكة المكرمه,جده,مزاد,2026/06/30,"19,202,852"
 القصيم,بريده,مزاد,2026/06/30,"19,203,920"
 القصيم,بريده,مزاد,2026/06/30,"19,205,222"
 القصيم,بريده,مزاد,2026/06/30,"19,199,572"
 الشرقية,الدمام,مزاد,2026/06/30,"19,203,344"
 الشرقية,الدمام,مزاد,2026/06/30,"19,201,734"
 الشرقية,الدمام,مزاد,2026/06/30,"19,204,286"
 تبوك,تبوك,مزاد,2026/06/30,"19,202,124"
 تبوك,تبوك,مزاد,2026/06/30,"19,205,513"
 حائل,حائل,مزاد,2026/06/30,"19,194,516"
 حائل,حائل,مزاد,2026/06/30,"19,200,872"
 حائل,حائل,مزاد,2026/06/30,"19,194,365"
 الجوف,سكاكا,مزاد,2026/06/30,"19,201,897"
,,,,
